,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
55,13,56,Save Your Tears,The Weeknd,132413,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,3,14,5QO79kh1waicV47BqGRL3g,0.68,0.826,0.0212,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627,5QO79kh1waicV47BqGRL3g,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,audio_features,spotify:track:5QO79kh1waicV47BqGRL3g,0.644,"['canadian contemporary r&b', 'canadian pop', 'pop']"
62,14,63,Church,BHZ,126370,https://open.spotify.com/track/5r9PgwN9hQkjvoKhwmw2mM,3,15,5r9PgwN9hQkjvoKhwmw2mM,0.892,0.305,0.245,https://api.spotify.com/v1/audio-analysis/5r9PgwN9hQkjvoKhwmw2mM,208129,5r9PgwN9hQkjvoKhwmw2mM,0.0,5,0.102,-10.899,0,0.48,89.042,4,https://api.spotify.com/v1/tracks/5r9PgwN9hQkjvoKhwmw2mM,audio_features,spotify:track:5r9PgwN9hQkjvoKhwmw2mM,0.466,"['german alternative rap', 'german hip hop', 'german trap']"
63,15,64,Double Cup,Lucio101,125238,https://open.spotify.com/track/5zeZvO7j7n44XvglAhUZm8,3,16,5zeZvO7j7n44XvglAhUZm8,0.812,0.496,0.0424,https://api.spotify.com/v1/audio-analysis/5zeZvO7j7n44XvglAhUZm8,119739,5zeZvO7j7n44XvglAhUZm8,0.0141,2,0.0871,-8.498,1,0.301,146.952,4,https://api.spotify.com/v1/tracks/5zeZvO7j7n44XvglAhUZm8,audio_features,spotify:track:5zeZvO7j7n44XvglAhUZm8,0.465,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']"
65,16,66,White Lies,VIZE,124877,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4,3,17,2QuQkdLLzgktXwruPAz6f4,0.839,0.751,0.177,https://api.spotify.com/v1/audio-analysis/2QuQkdLLzgktXwruPAz6f4,183588,2QuQkdLLzgktXwruPAz6f4,0.0,1,0.067,-5.208,0,0.0924,127.996,4,https://api.spotify.com/v1/tracks/2QuQkdLLzgktXwruPAz6f4,audio_features,spotify:track:2QuQkdLLzgktXwruPAz6f4,0.525,"['early synthpop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
66,17,67,Vielen Dank,187 Strassenbande,122327,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ,3,18,4xN9cgMVhYyhnugUFZdhcZ,0.854,0.572,0.136,https://api.spotify.com/v1/audio-analysis/4xN9cgMVhYyhnugUFZdhcZ,207573,4xN9cgMVhYyhnugUFZdhcZ,0.0987,8,0.108,-5.678,1,0.0971,100.027,4,https://api.spotify.com/v1/tracks/4xN9cgMVhYyhnugUFZdhcZ,audio_features,spotify:track:4xN9cgMVhYyhnugUFZdhcZ,0.35,
68,18,69,FAFB,Lucio101,118967,https://open.spotify.com/track/25ERGFwjI1BUph1oqqTb6O,3,19,25ERGFwjI1BUph1oqqTb6O,0.797,0.482,0.0568,https://api.spotify.com/v1/audio-analysis/25ERGFwjI1BUph1oqqTb6O,124000,25ERGFwjI1BUph1oqqTb6O,1.66e-06,1,0.147,-9.459,1,0.442,158.025,4,https://api.spotify.com/v1/tracks/25ERGFwjI1BUph1oqqTb6O,audio_features,spotify:track:25ERGFwjI1BUph1oqqTb6O,0.686,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']"
84,19,85,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,103051,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,3,20,37BZB0z9T8Xu7U3e65qxFy,0.65,0.825,0.0215,https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy,191014,37BZB0z9T8Xu7U3e65qxFy,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy,audio_features,spotify:track:37BZB0z9T8Xu7U3e65qxFy,0.593,"['canadian contemporary r&b', 'canadian pop', 'pop']"
10,20,11,Liege wieder wach,Jamule,269643,https://open.spotify.com/track/2knDuFWczh1Wv92eBAdPTa,2,21,2knDuFWczh1Wv92eBAdPTa,0.743,0.601,0.336,https://api.spotify.com/v1/audio-analysis/2knDuFWczh1Wv92eBAdPTa,176251,2knDuFWczh1Wv92eBAdPTa,2.37e-06,11,0.0902,-9.126,1,0.0615,82.009,4,https://api.spotify.com/v1/tracks/2knDuFWczh1Wv92eBAdPTa,audio_features,spotify:track:2knDuFWczh1Wv92eBAdPTa,0.445,['german hip hop']
13,21,14,Durstlöscher,01099,253039,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz,2,22,51S7lhJk6AHiFg0PhJupfz,0.883,0.467,0.561,https://api.spotify.com/v1/audio-analysis/51S7lhJk6AHiFg0PhJupfz,161440,51S7lhJk6AHiFg0PhJupfz,2.76e-05,1,0.102,-11.06,0,0.206,134.037,4,https://api.spotify.com/v1/tracks/51S7lhJk6AHiFg0PhJupfz,audio_features,spotify:track:51S7lhJk6AHiFg0PhJupfz,0.27,"['german hip hop', 'german trap']"
21,22,22,Wasted Love (feat. Lagique),Ofenbach,210392,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U,2,23,2pPO9YecZimmuVQfIzfV6U,0.734,0.855,0.0821,https://api.spotify.com/v1/audio-analysis/2pPO9YecZimmuVQfIzfV6U,139563,2pPO9YecZimmuVQfIzfV6U,4.73e-06,6,0.0901,-4.578,0,0.135,121.955,4,https://api.spotify.com/v1/tracks/2pPO9YecZimmuVQfIzfV6U,audio_features,spotify:track:2pPO9YecZimmuVQfIzfV6U,0.54,"['edm', 'pop', 'pop dance', 'tropical house']"
24,23,25,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,205410,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN,2,24,3iw6V4LH7yPj1ESORX9RIN,0.722,0.893,0.0441,https://api.spotify.com/v1/audio-analysis/3iw6V4LH7yPj1ESORX9RIN,116750,3iw6V4LH7yPj1ESORX9RIN,0.000937,0,0.0673,-3.255,0,0.0475,119.932,4,https://api.spotify.com/v1/tracks/3iw6V4LH7yPj1ESORX9RIN,audio_features,spotify:track:3iw6V4LH7yPj1ESORX9RIN,0.439,[]
32,24,33,Fireworks (feat. Moss Kena & The Knocks),Purple Disco Machine,179883,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb,2,25,1kTlT3phtU2yqTJYT1x6hb,0.751,0.764,0.00714,https://api.spotify.com/v1/audio-analysis/1kTlT3phtU2yqTJYT1x6hb,199705,1kTlT3phtU2yqTJYT1x6hb,3.76e-06,1,0.154,-5.268,0,0.045,118.026,4,https://api.spotify.com/v1/tracks/1kTlT3phtU2yqTJYT1x6hb,audio_features,spotify:track:1kTlT3phtU2yqTJYT1x6hb,0.73,"['deep house', 'disco house', 'house', 'tropical house']"
34,25,35,Frisch,01099,172620,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k,2,26,7toCqux0Ln42OttYYyds4k,0.831,0.457,0.468,https://api.spotify.com/v1/audio-analysis/7toCqux0Ln42OttYYyds4k,158106,7toCqux0Ln42OttYYyds4k,0.546,5,0.126,-8.844,1,0.125,127.99,4,https://api.spotify.com/v1/tracks/7toCqux0Ln42OttYYyds4k,audio_features,spotify:track:7toCqux0Ln42OttYYyds4k,0.559,"['german hip hop', 'german trap']"
36,26,37,Head & Heart (feat. MNEK),Joel Corry,170120,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2,27,6cx06DFPPHchuUAcTxznu9,0.734,0.874,0.168,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,6cx06DFPPHchuUAcTxznu9,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,audio_features,spotify:track:6cx06DFPPHchuUAcTxznu9,0.905,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
44,27,45,BED,Joel Corry,156435,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS,2,28,0siYMEsGrzzzlWLXK5zJfS,0.671,0.782,0.0142,https://api.spotify.com/v1/audio-analysis/0siYMEsGrzzzlWLXK5zJfS,178088,0siYMEsGrzzzlWLXK5zJfS,0.00221,6,0.333,-4.593,1,0.0341,123.989,4,https://api.spotify.com/v1/tracks/0siYMEsGrzzzlWLXK5zJfS,audio_features,spotify:track:0siYMEsGrzzzlWLXK5zJfS,0.618,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
52,28,53,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,135965,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG,2,29,6i7zAdNhzUN2k1HcrBxPHG,0.798,0.828,0.0247,https://api.spotify.com/v1/audio-analysis/6i7zAdNhzUN2k1HcrBxPHG,156960,6i7zAdNhzUN2k1HcrBxPHG,2.55e-06,2,0.121,-5.36,1,0.193,124.962,4,https://api.spotify.com/v1/tracks/6i7zAdNhzUN2k1HcrBxPHG,audio_features,spotify:track:6i7zAdNhzUN2k1HcrBxPHG,0.6,"['edm', 'pop', 'pop dance', 'tropical house']"
59,29,60,Roller,Apache 207,129475,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,2,30,6hw1Sy9wZ8UCxYGdpKrU6M,0.941,0.758,0.0256,https://api.spotify.com/v1/audio-analysis/6hw1Sy9wZ8UCxYGdpKrU6M,157093,6hw1Sy9wZ8UCxYGdpKrU6M,0.00258,10,0.193,-6.47,0,0.17,128.017,4,https://api.spotify.com/v1/tracks/6hw1Sy9wZ8UCxYGdpKrU6M,audio_features,spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,0.683,['german hip hop']
61,30,62,Love Not War (The Tampa Beat),Jason Derulo,128772,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm,2,31,4Lt6GXGzYsa1tgkv3nGSTm,0.738,0.85,0.105,https://api.spotify.com/v1/audio-analysis/4Lt6GXGzYsa1tgkv3nGSTm,192921,4Lt6GXGzYsa1tgkv3nGSTm,0.0,8,0.23,-3.049,1,0.0642,98.013,4,https://api.spotify.com/v1/tracks/4Lt6GXGzYsa1tgkv3nGSTm,audio_features,spotify:track:4Lt6GXGzYsa1tgkv3nGSTm,0.865,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
78,31,79,ZART,Nimo,110710,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX,2,32,1WUXlAFlKIu7fixKZvQECX,0.87,0.544,0.109,https://api.spotify.com/v1/audio-analysis/1WUXlAFlKIu7fixKZvQECX,134978,1WUXlAFlKIu7fixKZvQECX,1.09e-06,10,0.0878,-6.824,0,0.0646,109.014,4,https://api.spotify.com/v1/tracks/1WUXlAFlKIu7fixKZvQECX,audio_features,spotify:track:1WUXlAFlKIu7fixKZvQECX,0.375,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']"
80,32,81,Chain My Heart,Topic,109170,https://open.spotify.com/track/67lbzVADsqJJ6tyVk0XCgn,2,33,67lbzVADsqJJ6tyVk0XCgn,0.663,0.849,0.0791,https://api.spotify.com/v1/audio-analysis/67lbzVADsqJJ6tyVk0XCgn,146880,67lbzVADsqJJ6tyVk0XCgn,1.2e-06,11,0.192,-4.462,0,0.0334,123.992,4,https://api.spotify.com/v1/tracks/67lbzVADsqJJ6tyVk0XCgn,audio_features,spotify:track:67lbzVADsqJJ6tyVk0XCgn,0.722,"['dance pop', 'edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']"
83,33,84,Bloodstream,twocolors,103726,https://open.spotify.com/track/236irGwQHCBQnRJs2zgoib,2,34,236irGwQHCBQnRJs2zgoib,0.586,0.715,0.013,https://api.spotify.com/v1/audio-analysis/236irGwQHCBQnRJs2zgoib,180620,236irGwQHCBQnRJs2zgoib,1.15e-06,11,0.54,-5.962,0,0.159,120.971,4,https://api.spotify.com/v1/tracks/236irGwQHCBQnRJs2zgoib,audio_features,spotify:track:236irGwQHCBQnRJs2zgoib,0.59,"['edm', 'pop dance', 'pop edm', 'tropical house']"
4,34,5,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,389318,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,1,35,4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,0.0076,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4cG7HUWYHBV6R6tHn1gxrl,0.000132,2,0.303,-3.424,1,0.126,122.98,4,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,audio_features,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,0.801,"['art rock', 'jazz funk', 'jazz fusion', 'progressive rock', 'symphonic rock']"
5,35,6,Nice To Meet Ya (feat. Yxng Bane),Wes Nelson,364169,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL,1,36,1YHjRAptXqPdsdx3g6FNJL,0.802,0.719,0.081,https://api.spotify.com/v1/audio-analysis/1YHjRAptXqPdsdx3g6FNJL,181919,1YHjRAptXqPdsdx3g6FNJL,0.0,4,0.141,-4.271,0,0.0792,101.971,4,https://api.spotify.com/v1/tracks/1YHjRAptXqPdsdx3g6FNJL,audio_features,spotify:track:1YHjRAptXqPdsdx3g6FNJL,0.336,[]
6,36,7,Ramenez la coupe à la maison,Vegedream,316102,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m,1,37,1m0UFnuTktOkksvjbF9z0m,0.808,0.661,0.0358,https://api.spotify.com/v1/audio-analysis/1m0UFnuTktOkksvjbF9z0m,235556,1m0UFnuTktOkksvjbF9z0m,0.0,0,0.138,-6.237,0,0.0395,107.992,4,https://api.spotify.com/v1/tracks/1m0UFnuTktOkksvjbF9z0m,audio_features,spotify:track:1m0UFnuTktOkksvjbF9z0m,0.804,"['francoton', 'french hip hop', 'pop urbaine']"
7,37,8,MONTERO (Call Me By Your Name),Lil Nas X,309602,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,1,38,67BtfxlNbhBmCDR2L2l8qd,0.61,0.508,0.297,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,67BtfxlNbhBmCDR2L2l8qd,0.0,8,0.384,-6.682,0,0.152,178.818,4,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,audio_features,spotify:track:67BtfxlNbhBmCDR2L2l8qd,0.758,"['lgbtq+ hip hop', 'pop rap']"
8,38,9,Ich darf das,Shirin David,288064,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB,1,39,4txsSBdT4yVJtUj41YaQEB,0.959,0.524,0.0686,https://api.spotify.com/v1/audio-analysis/4txsSBdT4yVJtUj41YaQEB,152280,4txsSBdT4yVJtUj41YaQEB,0.0,1,0.0913,-7.262,1,0.183,102.022,4,https://api.spotify.com/v1/tracks/4txsSBdT4yVJtUj41YaQEB,audio_features,spotify:track:4txsSBdT4yVJtUj41YaQEB,0.285,"['frauenrap', 'german hip hop', 'german pop']"
9,39,10,Shawty,PA Sports,272450,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc,1,40,3quQYEq6YMZmSmHpc2UKkc,0.602,0.609,0.0638,https://api.spotify.com/v1/audio-analysis/3quQYEq6YMZmSmHpc2UKkc,171425,3quQYEq6YMZmSmHpc2UKkc,0.000135,4,0.113,-7.605,0,0.195,100.003,4,https://api.spotify.com/v1/tracks/3quQYEq6YMZmSmHpc2UKkc,audio_features,spotify:track:3quQYEq6YMZmSmHpc2UKkc,0.598,"['deep german hip hop', 'german hip hop']"
11,40,12,Iko Iko (My Bestie),Justin Wellington,267369,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i,1,41,7MC4XR9M9amdmKQr2iDF7i,0.862,0.753,0.131,https://api.spotify.com/v1/audio-analysis/7MC4XR9M9amdmKQr2iDF7i,182857,7MC4XR9M9amdmKQr2iDF7i,2.01e-06,5,0.077,-5.356,1,0.0625,105.039,4,https://api.spotify.com/v1/tracks/7MC4XR9M9amdmKQr2iDF7i,audio_features,spotify:track:7MC4XR9M9amdmKQr2iDF7i,0.827,"['melanesian pop', 'pacific islands pop', 'png pop']"
12,41,13,GHETTOGIRL,Capo,258981,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE,1,42,3idbCPumlga23rxFA08fZE,0.468,0.669,0.0572,https://api.spotify.com/v1/audio-analysis/3idbCPumlga23rxFA08fZE,165373,3idbCPumlga23rxFA08fZE,5.67e-05,1,0.137,-6.44,1,0.155,149.61,5,https://api.spotify.com/v1/tracks/3idbCPumlga23rxFA08fZE,audio_features,spotify:track:3idbCPumlga23rxFA08fZE,0.236,"['cali rap', 'oakland hip hop', 'west coast trap']"
15,42,16,Levitating (feat. DaBaby),Dua Lipa,231297,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,1,43,5nujrmhLynf4yMoMtj8AQF,0.702,0.825,0.00883,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,5nujrmhLynf4yMoMtj8AQF,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,audio_features,spotify:track:5nujrmhLynf4yMoMtj8AQF,0.915,"['dance pop', 'pop', 'uk pop']"
16,43,17,Your Love (9PM),ATB,226585,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,1,44,5YaskwnGDZFDRipaqzbwQx,0.669,0.784,0.194,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,5YaskwnGDZFDRipaqzbwQx,6.28e-06,7,0.115,-5.603,1,0.112,125.993,4,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,audio_features,spotify:track:5YaskwnGDZFDRipaqzbwQx,0.517,"['german dance', 'german techno', 'german trance', 'trance']"
17,44,18,Dinero,Trinidad Cardona,220380,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm,1,45,3ggtU1ZOKO8ZNiqPNyXGcm,0.708,0.782,0.00772,https://api.spotify.com/v1/audio-analysis/3ggtU1ZOKO8ZNiqPNyXGcm,160880,3ggtU1ZOKO8ZNiqPNyXGcm,0.0,2,0.107,-4.687,1,0.0674,119.997,4,https://api.spotify.com/v1/tracks/3ggtU1ZOKO8ZNiqPNyXGcm,audio_features,spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm,0.484,[]
19,45,20,BLESSED (feat. Capital Bra),Cro,214595,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9,1,46,28tBoBognmn3BBdfjPzSw9,0.698,0.733,0.148,https://api.spotify.com/v1/audio-analysis/28tBoBognmn3BBdfjPzSw9,151563,28tBoBognmn3BBdfjPzSw9,0.0,7,0.133,-5.251,0,0.0905,180.07,4,https://api.spotify.com/v1/tracks/28tBoBognmn3BBdfjPzSw9,audio_features,spotify:track:28tBoBognmn3BBdfjPzSw9,0.703,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']"
20,46,21,Madonna,Bausa,212619,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ,1,47,6a3kNt1UlUOapDKmEr3JzZ,0.806,0.565,0.47,https://api.spotify.com/v1/audio-analysis/6a3kNt1UlUOapDKmEr3JzZ,195734,6a3kNt1UlUOapDKmEr3JzZ,0.0,11,0.0824,-8.96,0,0.113,116.963,4,https://api.spotify.com/v1/tracks/6a3kNt1UlUOapDKmEr3JzZ,audio_features,spotify:track:6a3kNt1UlUOapDKmEr3JzZ,0.311,"['german hip hop', 'german pop']"
22,47,23,The Business,Tiësto,208562,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,1,48,6f3Slt0GbA2bPZlz0aIFXN,0.798,0.62,0.414,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,164000,6f3Slt0GbA2bPZlz0aIFXN,0.0192,8,0.112,-7.079,0,0.232,120.031,4,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,audio_features,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,0.235,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance', 'tropical house']"
23,48,24,Rasputin,Majestic,207057,https://open.spotify.com/track/0b18g3G5spr4ZCkz7Y6Q0Q,1,49,0b18g3G5spr4ZCkz7Y6Q0Q,0.758,0.913,0.00364,https://api.spotify.com/v1/audio-analysis/0b18g3G5spr4ZCkz7Y6Q0Q,186210,0b18g3G5spr4ZCkz7Y6Q0Q,6.92e-05,6,0.193,-2.926,0,0.113,128.04,4,https://api.spotify.com/v1/tracks/0b18g3G5spr4ZCkz7Y6Q0Q,audio_features,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,0.658,"['house', 'pop dance', 'uk dance']"
25,49,26,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,200293,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,1,50,4iJyoBOLtHqaGxP12qzhQI,0.677,0.696,0.321,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4iJyoBOLtHqaGxP12qzhQI,0.0,0,0.42,-6.181,1,0.119,90.03,4,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,audio_features,spotify:track:4iJyoBOLtHqaGxP12qzhQI,0.464,"['canadian pop', 'pop', 'post-teen pop']"
26,50,27,Rosenkrieg,Loredana,199317,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O,1,51,6DiaHETMcKdX7FwuGXwp1O,0.841,0.871,0.544,https://api.spotify.com/v1/audio-analysis/6DiaHETMcKdX7FwuGXwp1O,146526,6DiaHETMcKdX7FwuGXwp1O,0.0,1,0.0853,-4.663,1,0.0585,94.915,4,https://api.spotify.com/v1/tracks/6DiaHETMcKdX7FwuGXwp1O,audio_features,spotify:track:6DiaHETMcKdX7FwuGXwp1O,0.564,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']"
28,51,29,Redlight,Glockenbach,189287,https://open.spotify.com/track/24osWl0SQSyHzGyEMdf394,1,52,24osWl0SQSyHzGyEMdf394,0.737,0.834,0.0815,https://api.spotify.com/v1/audio-analysis/24osWl0SQSyHzGyEMdf394,177780,24osWl0SQSyHzGyEMdf394,7.62e-06,2,0.17,-5.422,1,0.0619,125.043,4,https://api.spotify.com/v1/tracks/24osWl0SQSyHzGyEMdf394,audio_features,spotify:track:24osWl0SQSyHzGyEMdf394,0.501,[]
29,52,30,Cover Me In Sunshine,P!nk,187709,https://open.spotify.com/track/0UKUfxIkDAMZz7hMdiVX3m,1,53,0UKUfxIkDAMZz7hMdiVX3m,0.473,0.592,0.0528,https://api.spotify.com/v1/audio-analysis/0UKUfxIkDAMZz7hMdiVX3m,138573,0UKUfxIkDAMZz7hMdiVX3m,0.0,5,0.131,-6.859,1,0.138,159.7,4,https://api.spotify.com/v1/tracks/0UKUfxIkDAMZz7hMdiVX3m,audio_features,spotify:track:0UKUfxIkDAMZz7hMdiVX3m,0.292,"['dance pop', 'pop', 'post-teen pop']"
30,53,31,Astronaut In The Ocean,Masked Wolf,186840,https://open.spotify.com/track/0BGwAKW4u8kWOhWFflZxfl,1,54,0BGwAKW4u8kWOhWFflZxfl,0.778,0.695,0.175,https://api.spotify.com/v1/audio-analysis/0BGwAKW4u8kWOhWFflZxfl,132780,0BGwAKW4u8kWOhWFflZxfl,0.0,4,0.15,-6.865,0,0.0913,149.996,4,https://api.spotify.com/v1/tracks/0BGwAKW4u8kWOhWFflZxfl,audio_features,spotify:track:0BGwAKW4u8kWOhWFflZxfl,0.472,['australian hip hop']
31,54,32,Frag mich nicht,Miksu / Macloud,181588,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh,1,55,5ZIFzmhVJRO3tRwtBXrPXh,0.885,0.634,0.384,https://api.spotify.com/v1/audio-analysis/5ZIFzmhVJRO3tRwtBXrPXh,157253,5ZIFzmhVJRO3tRwtBXrPXh,7.78e-06,6,0.11,-6.467,1,0.0821,99.046,4,https://api.spotify.com/v1/tracks/5ZIFzmhVJRO3tRwtBXrPXh,audio_features,spotify:track:5ZIFzmhVJRO3tRwtBXrPXh,0.597,['german hip hop']
33,55,34,Magia,Alvaro Soler,175220,https://open.spotify.com/track/3KJ1QkwWObfuq54pgwTRyW,1,56,3KJ1QkwWObfuq54pgwTRyW,0.757,0.671,0.104,https://api.spotify.com/v1/audio-analysis/3KJ1QkwWObfuq54pgwTRyW,192500,3KJ1QkwWObfuq54pgwTRyW,0.0,8,0.0729,-7.541,0,0.0422,133.008,4,https://api.spotify.com/v1/tracks/3KJ1QkwWObfuq54pgwTRyW,audio_features,spotify:track:3KJ1QkwWObfuq54pgwTRyW,0.837,['latin pop']
35,56,36,POPSMOKE DANCE,Farid Bang,170762,https://open.spotify.com/track/1ZU19OTgd4Xs5QaYJ78bQF,1,57,1ZU19OTgd4Xs5QaYJ78bQF,0.827,0.69,0.0336,https://api.spotify.com/v1/audio-analysis/1ZU19OTgd4Xs5QaYJ78bQF,184680,1ZU19OTgd4Xs5QaYJ78bQF,0.0,11,0.258,-6.961,0,0.344,129.877,4,https://api.spotify.com/v1/tracks/1ZU19OTgd4Xs5QaYJ78bQF,audio_features,spotify:track:1ZU19OTgd4Xs5QaYJ78bQF,0.479,['german hip hop']
37,57,38,Following The Sun,SUPER-Hi,169005,https://open.spotify.com/track/2JzXBqTIVHYX43t7EcLyMs,1,58,2JzXBqTIVHYX43t7EcLyMs,0.733,0.827,0.394,https://api.spotify.com/v1/audio-analysis/2JzXBqTIVHYX43t7EcLyMs,206227,2JzXBqTIVHYX43t7EcLyMs,0.0252,6,0.136,-4.432,0,0.033,127.021,4,https://api.spotify.com/v1/tracks/2JzXBqTIVHYX43t7EcLyMs,audio_features,spotify:track:2JzXBqTIVHYX43t7EcLyMs,0.722,[]
38,58,39,Run,OneRepublic,167722,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw,1,59,2UbVnbE5FH6008mAm6Mmgw,0.682,0.72,0.326,https://api.spotify.com/v1/audio-analysis/2UbVnbE5FH6008mAm6Mmgw,169011,2UbVnbE5FH6008mAm6Mmgw,0.0,11,0.148,-8.173,0,0.0381,117.003,4,https://api.spotify.com/v1/tracks/2UbVnbE5FH6008mAm6Mmgw,audio_features,spotify:track:2UbVnbE5FH6008mAm6Mmgw,0.673,"['dance pop', 'piano rock', 'pop', 'pop rock']"
40,59,41,Sommer,Beatzarre & Djorkaeff,166137,https://open.spotify.com/track/3sqZwhR5UFmHAh1KLXGOgq,1,60,3sqZwhR5UFmHAh1KLXGOgq,0.717,0.649,0.14,https://api.spotify.com/v1/audio-analysis/3sqZwhR5UFmHAh1KLXGOgq,180146,3sqZwhR5UFmHAh1KLXGOgq,0.0,10,0.0935,-5.47,0,0.13,152.048,4,https://api.spotify.com/v1/tracks/3sqZwhR5UFmHAh1KLXGOgq,audio_features,spotify:track:3sqZwhR5UFmHAh1KLXGOgq,0.415,"['german hip hop', 'german pop']"
