,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
167,26,168,Blue & Grey,BTS,201209,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,16,27,0n2moJpAEWHwaPYYjkzMDl,0.547,0.605,0.42,https://api.spotify.com/v1/audio-analysis/0n2moJpAEWHwaPYYjkzMDl,254950,0n2moJpAEWHwaPYYjkzMDl,0.0,8,0.125,-6.755,1,0.0415,121.953,4,https://api.spotify.com/v1/tracks/0n2moJpAEWHwaPYYjkzMDl,audio_features,spotify:track:0n2moJpAEWHwaPYYjkzMDl,0.364,"['k-pop', 'k-pop boy group']"
168,27,169,FAKE LOVE,BTS,200445,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,16,28,3aW0ds4A4tSQDIp75FqWTo,0.557,0.719,0.00267,https://api.spotify.com/v1/audio-analysis/3aW0ds4A4tSQDIp75FqWTo,242334,3aW0ds4A4tSQDIp75FqWTo,0.0,2,0.306,-4.515,0,0.0372,77.501,4,https://api.spotify.com/v1/tracks/3aW0ds4A4tSQDIp75FqWTo,audio_features,spotify:track:3aW0ds4A4tSQDIp75FqWTo,0.344,"['k-pop', 'k-pop boy group']"
196,28,197,Fly To My Room,BTS,180258,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS,16,29,3QH8rQGNFX8VLbCgZ7uPTS,0.764,0.526,0.0484,https://api.spotify.com/v1/audio-analysis/3QH8rQGNFX8VLbCgZ7uPTS,222243,3QH8rQGNFX8VLbCgZ7uPTS,0.0,11,0.0718,-7.355,1,0.212,114.91,4,https://api.spotify.com/v1/tracks/3QH8rQGNFX8VLbCgZ7uPTS,audio_features,spotify:track:3QH8rQGNFX8VLbCgZ7uPTS,0.588,"['k-pop', 'k-pop boy group']"
7,29,8,勿忘,Awesome City Club,1366255,https://open.spotify.com/track/0XZyF9lv6diMt4bxThOL0h,1,30,0XZyF9lv6diMt4bxThOL0h,0.448,0.447,0.234,https://api.spotify.com/v1/audio-analysis/0XZyF9lv6diMt4bxThOL0h,251533,0XZyF9lv6diMt4bxThOL0h,0.0,6,0.382,-7.161,0,0.045,78.861,4,https://api.spotify.com/v1/tracks/0XZyF9lv6diMt4bxThOL0h,audio_features,spotify:track:0XZyF9lv6diMt4bxThOL0h,0.299,"['city pop', 'j-pop', 'j-poprock', 'j-rock', 'japanese alternative rock', 'japanese r&b']"
21,30,22,アンコール,YOASOBI,924558,https://open.spotify.com/track/465JzFiajJO59sUrDFsxdC,10,31,465JzFiajJO59sUrDFsxdC,0.682,0.669,0.283,https://api.spotify.com/v1/audio-analysis/465JzFiajJO59sUrDFsxdC,271440,465JzFiajJO59sUrDFsxdC,1e-06,2,0.145,-4.741,1,0.0275,81.999,4,https://api.spotify.com/v1/tracks/465JzFiajJO59sUrDFsxdC,audio_features,spotify:track:465JzFiajJO59sUrDFsxdC,0.831,"['j-pop', 'japanese teen pop']"
25,31,26,ハルジオン,YOASOBI,901912,https://open.spotify.com/track/08YwAPnX8sygJUXG9rvhDv,10,32,08YwAPnX8sygJUXG9rvhDv,0.687,0.873,0.0545,https://api.spotify.com/v1/audio-analysis/08YwAPnX8sygJUXG9rvhDv,198600,08YwAPnX8sygJUXG9rvhDv,0.0,8,0.318,-3.852,1,0.0335,130.024,4,https://api.spotify.com/v1/tracks/08YwAPnX8sygJUXG9rvhDv,audio_features,spotify:track:08YwAPnX8sygJUXG9rvhDv,0.884,"['j-pop', 'japanese teen pop']"
26,32,27,ハルカ,YOASOBI,888972,https://open.spotify.com/track/5D9MPWdY2hjSeTIGE5n5kv,10,33,5D9MPWdY2hjSeTIGE5n5kv,0.712,0.817,0.0717,https://api.spotify.com/v1/audio-analysis/5D9MPWdY2hjSeTIGE5n5kv,243613,5D9MPWdY2hjSeTIGE5n5kv,7.21e-06,1,0.146,-5.123,1,0.0279,100.016,4,https://api.spotify.com/v1/tracks/5D9MPWdY2hjSeTIGE5n5kv,audio_features,spotify:track:5D9MPWdY2hjSeTIGE5n5kv,0.679,"['j-pop', 'japanese teen pop']"
35,33,36,Pretender,Official HIGE DANdism,821473,https://open.spotify.com/track/15HNdxGKNCIO9pgaY4n7FU,10,34,15HNdxGKNCIO9pgaY4n7FU,0.538,0.869,0.047,https://api.spotify.com/v1/audio-analysis/15HNdxGKNCIO9pgaY4n7FU,326843,15HNdxGKNCIO9pgaY4n7FU,0.0,8,0.14,-3.464,1,0.0275,91.972,4,https://api.spotify.com/v1/tracks/15HNdxGKNCIO9pgaY4n7FU,audio_features,spotify:track:15HNdxGKNCIO9pgaY4n7FU,0.369,"['anime', 'anime rock', 'j-pop']"
38,34,39,115万キロのフィルム,Official HIGE DANdism,798325,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,10,35,278JqkBGkjDovOYAwE8TW7,0.516,0.791,0.00345,https://api.spotify.com/v1/audio-analysis/278JqkBGkjDovOYAwE8TW7,324633,278JqkBGkjDovOYAwE8TW7,0.0,3,0.141,-1.927,1,0.0318,96.921,4,https://api.spotify.com/v1/tracks/278JqkBGkjDovOYAwE8TW7,audio_features,spotify:track:278JqkBGkjDovOYAwE8TW7,0.48,"['anime', 'anime rock', 'j-pop']"
42,35,43,たぶん,YOASOBI,769585,https://open.spotify.com/track/398dL22bDbKbAmiOnPaq7o,10,36,398dL22bDbKbAmiOnPaq7o,0.748,0.661,0.157,https://api.spotify.com/v1/audio-analysis/398dL22bDbKbAmiOnPaq7o,256773,398dL22bDbKbAmiOnPaq7o,0.00102,5,0.101,-6.702,1,0.0334,90.003,4,https://api.spotify.com/v1/tracks/398dL22bDbKbAmiOnPaq7o,audio_features,spotify:track:398dL22bDbKbAmiOnPaq7o,0.743,"['j-pop', 'japanese teen pop']"
45,36,46,I Love...,Official HIGE DANdism,743055,https://open.spotify.com/track/4pRqq3MwcqitKqNO8rOrOb,10,37,4pRqq3MwcqitKqNO8rOrOb,0.54,0.706,0.0171,https://api.spotify.com/v1/audio-analysis/4pRqq3MwcqitKqNO8rOrOb,282027,4pRqq3MwcqitKqNO8rOrOb,0.0,9,0.225,-5.235,1,0.0543,172.021,4,https://api.spotify.com/v1/tracks/4pRqq3MwcqitKqNO8rOrOb,audio_features,spotify:track:4pRqq3MwcqitKqNO8rOrOb,0.385,"['anime', 'anime rock', 'j-pop']"
68,37,69,優しい彗星,YOASOBI,386558,https://open.spotify.com/track/19fhOFi6pNGeZe5uiFlm7c,10,38,19fhOFi6pNGeZe5uiFlm7c,0.715,0.722,0.197,https://api.spotify.com/v1/audio-analysis/19fhOFi6pNGeZe5uiFlm7c,215333,19fhOFi6pNGeZe5uiFlm7c,0.0,5,0.114,-4.62,1,0.0348,89.995,4,https://api.spotify.com/v1/tracks/19fhOFi6pNGeZe5uiFlm7c,audio_features,spotify:track:19fhOFi6pNGeZe5uiFlm7c,0.522,"['j-pop', 'japanese teen pop']"
70,38,71,あの夢をなぞって,YOASOBI,383582,https://open.spotify.com/track/5ptl2PXkiSth54HCuGO7vN,10,39,5ptl2PXkiSth54HCuGO7vN,0.534,0.794,0.334,https://api.spotify.com/v1/audio-analysis/5ptl2PXkiSth54HCuGO7vN,240747,5ptl2PXkiSth54HCuGO7vN,0.00093,8,0.159,-3.738,1,0.0402,179.976,4,https://api.spotify.com/v1/tracks/5ptl2PXkiSth54HCuGO7vN,audio_features,spotify:track:5ptl2PXkiSth54HCuGO7vN,0.711,"['j-pop', 'japanese teen pop']"
97,39,98,Universe,Official HIGE DANdism,284100,https://open.spotify.com/track/6KLaKHxwJE3CZECVJLH4cN,10,40,6KLaKHxwJE3CZECVJLH4cN,0.493,0.907,0.227,https://api.spotify.com/v1/audio-analysis/6KLaKHxwJE3CZECVJLH4cN,286099,6KLaKHxwJE3CZECVJLH4cN,1.7e-05,1,0.136,-4.911,1,0.19,185.959,4,https://api.spotify.com/v1/tracks/6KLaKHxwJE3CZECVJLH4cN,audio_features,spotify:track:6KLaKHxwJE3CZECVJLH4cN,0.596,"['anime', 'anime rock', 'j-pop']"
119,40,120,ノーダウト,Official HIGE DANdism,253489,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,10,41,5DMEvbg3gUmiR5HIBWdveV,0.574,0.936,0.0585,https://api.spotify.com/v1/audio-analysis/5DMEvbg3gUmiR5HIBWdveV,202395,5DMEvbg3gUmiR5HIBWdveV,0.0,2,0.336,-3.185,1,0.0701,149.954,4,https://api.spotify.com/v1/tracks/5DMEvbg3gUmiR5HIBWdveV,audio_features,spotify:track:5DMEvbg3gUmiR5HIBWdveV,0.792,"['anime', 'anime rock', 'j-pop']"
121,41,122,Shukumei,Official HIGE DANdism,248340,https://open.spotify.com/track/0XaHPBAzPAC5ubwcRBqc1p,10,42,0XaHPBAzPAC5ubwcRBqc1p,0.547,0.577,0.0152,https://api.spotify.com/v1/audio-analysis/0XaHPBAzPAC5ubwcRBqc1p,280856,0XaHPBAzPAC5ubwcRBqc1p,0.0,5,0.109,-6.087,1,0.0336,164.032,4,https://api.spotify.com/v1/tracks/0XaHPBAzPAC5ubwcRBqc1p,audio_features,spotify:track:0XaHPBAzPAC5ubwcRBqc1p,0.494,"['anime', 'anime rock', 'j-pop']"
125,42,126,Laughter,Official HIGE DANdism,245108,https://open.spotify.com/track/1SdwlHsv8bWHbAlIw5Jfgo,10,43,1SdwlHsv8bWHbAlIw5Jfgo,0.396,0.801,0.023,https://api.spotify.com/v1/audio-analysis/1SdwlHsv8bWHbAlIw5Jfgo,350300,1SdwlHsv8bWHbAlIw5Jfgo,0.0,4,0.138,-4.673,1,0.035,159.769,4,https://api.spotify.com/v1/tracks/1SdwlHsv8bWHbAlIw5Jfgo,audio_features,spotify:track:1SdwlHsv8bWHbAlIw5Jfgo,0.366,"['anime', 'anime rock', 'j-pop']"
142,43,143,Yesterday,Official HIGE DANdism,230149,https://open.spotify.com/track/1kMlcLyljkrShV0LSdSGBz,10,44,1kMlcLyljkrShV0LSdSGBz,0.541,0.8,0.0442,https://api.spotify.com/v1/audio-analysis/1kMlcLyljkrShV0LSdSGBz,299164,1kMlcLyljkrShV0LSdSGBz,0.0,6,0.398,-3.687,1,0.0382,129.939,4,https://api.spotify.com/v1/tracks/1kMlcLyljkrShV0LSdSGBz,audio_features,spotify:track:1kMlcLyljkrShV0LSdSGBz,0.56,"['anime', 'anime rock', 'j-pop']"
186,44,187,パラボラ,Official HIGE DANdism,187999,https://open.spotify.com/track/51JOzfozDdPMKxyEccRltg,10,45,51JOzfozDdPMKxyEccRltg,0.564,0.765,0.00175,https://api.spotify.com/v1/audio-analysis/51JOzfozDdPMKxyEccRltg,301060,51JOzfozDdPMKxyEccRltg,0.0,0,0.332,-5.484,0,0.0328,124.013,4,https://api.spotify.com/v1/tracks/51JOzfozDdPMKxyEccRltg,audio_features,spotify:track:51JOzfozDdPMKxyEccRltg,0.353,"['anime', 'anime rock', 'j-pop']"
29,45,30,napori,Vaundy,871609,https://open.spotify.com/track/5Ym4egUmT9wHEvZM2anGG8,7,46,5Ym4egUmT9wHEvZM2anGG8,0.88,0.356,0.417,https://api.spotify.com/v1/audio-analysis/5Ym4egUmT9wHEvZM2anGG8,203787,5Ym4egUmT9wHEvZM2anGG8,0.0,11,0.0997,-7.802,1,0.297,129.822,4,https://api.spotify.com/v1/tracks/5Ym4egUmT9wHEvZM2anGG8,audio_features,spotify:track:5Ym4egUmT9wHEvZM2anGG8,0.468,"['j-pop', 'japanese soul']"
30,46,31,感電,Kenshi Yonezu,859164,https://open.spotify.com/track/6H0PLsSYMzDOqhLgyOlzIj,7,47,6H0PLsSYMzDOqhLgyOlzIj,0.633,0.723,0.107,https://api.spotify.com/v1/audio-analysis/6H0PLsSYMzDOqhLgyOlzIj,264533,6H0PLsSYMzDOqhLgyOlzIj,0.0,8,0.0818,-5.733,0,0.143,103.101,4,https://api.spotify.com/v1/tracks/6H0PLsSYMzDOqhLgyOlzIj,audio_features,spotify:track:6H0PLsSYMzDOqhLgyOlzIj,0.688,"['anime', 'j-pop']"
