,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
48,10,49,Vielen Dank,187 Strassenbande,134078,https://open.spotify.com/track/4xN9cgMVhYyhnugUFZdhcZ,3,11,4xN9cgMVhYyhnugUFZdhcZ,0.854,0.572,0.136,https://api.spotify.com/v1/audio-analysis/4xN9cgMVhYyhnugUFZdhcZ,207573,4xN9cgMVhYyhnugUFZdhcZ,0.0987,8,0.108,-5.678,1,0.0971,100.027,4,https://api.spotify.com/v1/tracks/4xN9cgMVhYyhnugUFZdhcZ,audio_features,spotify:track:4xN9cgMVhYyhnugUFZdhcZ,0.35,"['german hip hop', 'hamburg hip hop']"
52,11,53,Freigang,Azet,126974,https://open.spotify.com/track/6xxZTkecUSkZ15I8B92RYA,3,12,6xxZTkecUSkZ15I8B92RYA,0.769,0.574,0.491,https://api.spotify.com/v1/audio-analysis/6xxZTkecUSkZ15I8B92RYA,153703,6xxZTkecUSkZ15I8B92RYA,0.0,8,0.0851,-8.01,0,0.31,149.965,4,https://api.spotify.com/v1/tracks/6xxZTkecUSkZ15I8B92RYA,audio_features,spotify:track:6xxZTkecUSkZ15I8B92RYA,0.858,"['albanian hip hop', 'german hip hop']"
53,12,54,Save Your Tears,The Weeknd,125044,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,3,13,5QO79kh1waicV47BqGRL3g,0.68,0.826,0.0212,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627,5QO79kh1waicV47BqGRL3g,1.24e-05,0,0.543,-5.487,1,0.0309,118.051,4,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,audio_features,spotify:track:5QO79kh1waicV47BqGRL3g,0.644,"['canadian contemporary r&b', 'canadian pop', 'pop']"
57,13,58,Blinding Lights,The Weeknd,118810,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,3,14,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,0.00146,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,0VjIjW4GlUZAMYd2vXMi3b,9.54e-05,1,0.0897,-5.934,1,0.0598,171.005,4,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,audio_features,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0.334,"['canadian contemporary r&b', 'canadian pop', 'pop']"
58,14,59,White Lies,VIZE,118240,https://open.spotify.com/track/2QuQkdLLzgktXwruPAz6f4,3,15,2QuQkdLLzgktXwruPAz6f4,0.839,0.751,0.177,https://api.spotify.com/v1/audio-analysis/2QuQkdLLzgktXwruPAz6f4,183588,2QuQkdLLzgktXwruPAz6f4,0.0,1,0.067,-5.208,0,0.0924,127.996,4,https://api.spotify.com/v1/tracks/2QuQkdLLzgktXwruPAz6f4,audio_features,spotify:track:2QuQkdLLzgktXwruPAz6f4,0.525,"['dance pop', 'german dance', 'pop dance', 'slap house', 'tropical house']"
69,15,70,Roller,Apache 207,108100,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,3,16,6hw1Sy9wZ8UCxYGdpKrU6M,0.941,0.758,0.0256,https://api.spotify.com/v1/audio-analysis/6hw1Sy9wZ8UCxYGdpKrU6M,157093,6hw1Sy9wZ8UCxYGdpKrU6M,0.00258,10,0.193,-6.47,0,0.17,128.017,4,https://api.spotify.com/v1/tracks/6hw1Sy9wZ8UCxYGdpKrU6M,audio_features,spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,0.683,['german hip hop']
71,16,72,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,101826,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,3,17,37BZB0z9T8Xu7U3e65qxFy,0.65,0.825,0.0215,https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy,191014,37BZB0z9T8Xu7U3e65qxFy,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,4,https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy,audio_features,spotify:track:37BZB0z9T8Xu7U3e65qxFy,0.593,"['canadian contemporary r&b', 'canadian pop', 'pop']"
12,17,13,Durstlöscher,01099,229635,https://open.spotify.com/track/51S7lhJk6AHiFg0PhJupfz,2,18,51S7lhJk6AHiFg0PhJupfz,0.883,0.467,0.561,https://api.spotify.com/v1/audio-analysis/51S7lhJk6AHiFg0PhJupfz,161440,51S7lhJk6AHiFg0PhJupfz,2.76e-05,1,0.102,-11.06,0,0.206,134.037,4,https://api.spotify.com/v1/tracks/51S7lhJk6AHiFg0PhJupfz,audio_features,spotify:track:51S7lhJk6AHiFg0PhJupfz,0.27,"['german hip hop', 'german trap']"
25,18,26,Wasted Love (feat. Lagique),Ofenbach,183555,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U,2,19,2pPO9YecZimmuVQfIzfV6U,0.734,0.855,0.0821,https://api.spotify.com/v1/audio-analysis/2pPO9YecZimmuVQfIzfV6U,139563,2pPO9YecZimmuVQfIzfV6U,4.73e-06,6,0.0901,-4.578,0,0.135,121.955,4,https://api.spotify.com/v1/tracks/2pPO9YecZimmuVQfIzfV6U,audio_features,spotify:track:2pPO9YecZimmuVQfIzfV6U,0.54,"['edm', 'pop', 'pop dance', 'tropical house']"
26,19,27,Frisch,01099,180815,https://open.spotify.com/track/7toCqux0Ln42OttYYyds4k,2,20,7toCqux0Ln42OttYYyds4k,0.831,0.457,0.468,https://api.spotify.com/v1/audio-analysis/7toCqux0Ln42OttYYyds4k,158106,7toCqux0Ln42OttYYyds4k,0.546,5,0.126,-8.844,1,0.125,127.99,4,https://api.spotify.com/v1/tracks/7toCqux0Ln42OttYYyds4k,audio_features,spotify:track:7toCqux0Ln42OttYYyds4k,0.559,"['german hip hop', 'german trap']"
32,20,33,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,172614,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN,2,21,3iw6V4LH7yPj1ESORX9RIN,0.722,0.893,0.0441,https://api.spotify.com/v1/audio-analysis/3iw6V4LH7yPj1ESORX9RIN,116750,3iw6V4LH7yPj1ESORX9RIN,0.000937,0,0.0673,-3.255,0,0.0475,119.932,4,https://api.spotify.com/v1/tracks/3iw6V4LH7yPj1ESORX9RIN,audio_features,spotify:track:3iw6V4LH7yPj1ESORX9RIN,0.439,[]
34,21,35,Fireworks (feat. Moss Kena & The Knocks),Purple Disco Machine,166876,https://open.spotify.com/track/1kTlT3phtU2yqTJYT1x6hb,2,22,1kTlT3phtU2yqTJYT1x6hb,0.751,0.764,0.00714,https://api.spotify.com/v1/audio-analysis/1kTlT3phtU2yqTJYT1x6hb,199705,1kTlT3phtU2yqTJYT1x6hb,3.76e-06,1,0.154,-5.268,0,0.045,118.026,4,https://api.spotify.com/v1/tracks/1kTlT3phtU2yqTJYT1x6hb,audio_features,spotify:track:1kTlT3phtU2yqTJYT1x6hb,0.73,"['deep house', 'disco house', 'house', 'tropical house']"
36,22,37,Run,OneRepublic,160444,https://open.spotify.com/track/2UbVnbE5FH6008mAm6Mmgw,2,23,2UbVnbE5FH6008mAm6Mmgw,0.682,0.72,0.326,https://api.spotify.com/v1/audio-analysis/2UbVnbE5FH6008mAm6Mmgw,169011,2UbVnbE5FH6008mAm6Mmgw,0.0,11,0.148,-8.173,0,0.0381,117.003,4,https://api.spotify.com/v1/tracks/2UbVnbE5FH6008mAm6Mmgw,audio_features,spotify:track:2UbVnbE5FH6008mAm6Mmgw,0.673,"['dance pop', 'piano rock', 'pop', 'pop rock', 'post-teen pop']"
40,23,41,FAFB,Lucio101,153808,https://open.spotify.com/track/25ERGFwjI1BUph1oqqTb6O,2,24,25ERGFwjI1BUph1oqqTb6O,0.797,0.482,0.0568,https://api.spotify.com/v1/audio-analysis/25ERGFwjI1BUph1oqqTb6O,124000,25ERGFwjI1BUph1oqqTb6O,1.66e-06,1,0.147,-9.459,1,0.442,158.025,4,https://api.spotify.com/v1/tracks/25ERGFwjI1BUph1oqqTb6O,audio_features,spotify:track:25ERGFwjI1BUph1oqqTb6O,0.686,"['german alternative rap', 'german drill', 'german hip hop', 'german trap']"
45,24,46,BED,Joel Corry,144222,https://open.spotify.com/track/0siYMEsGrzzzlWLXK5zJfS,2,25,0siYMEsGrzzzlWLXK5zJfS,0.671,0.782,0.0142,https://api.spotify.com/v1/audio-analysis/0siYMEsGrzzzlWLXK5zJfS,178088,0siYMEsGrzzzlWLXK5zJfS,0.00221,6,0.333,-4.593,1,0.0341,123.989,4,https://api.spotify.com/v1/tracks/0siYMEsGrzzzlWLXK5zJfS,audio_features,spotify:track:0siYMEsGrzzzlWLXK5zJfS,0.618,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
46,25,47,Head & Heart (feat. MNEK),Joel Corry,144141,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,2,26,6cx06DFPPHchuUAcTxznu9,0.734,0.874,0.168,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028,6cx06DFPPHchuUAcTxznu9,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,audio_features,spotify:track:6cx06DFPPHchuUAcTxznu9,0.905,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']"
59,26,60,3065,AK AUSSERKONTROLLE,118142,https://open.spotify.com/track/4tow4iBkVBJvmvMohCygQH,2,27,4tow4iBkVBJvmvMohCygQH,0.822,0.545,0.154,https://api.spotify.com/v1/audio-analysis/4tow4iBkVBJvmvMohCygQH,186001,4tow4iBkVBJvmvMohCygQH,0.0016,9,0.11,-7.782,1,0.0926,137.025,4,https://api.spotify.com/v1/tracks/4tow4iBkVBJvmvMohCygQH,audio_features,spotify:track:4tow4iBkVBJvmvMohCygQH,0.0707,['german hip hop']
60,27,61,ZART,Nimo,115977,https://open.spotify.com/track/1WUXlAFlKIu7fixKZvQECX,2,28,1WUXlAFlKIu7fixKZvQECX,0.87,0.544,0.109,https://api.spotify.com/v1/audio-analysis/1WUXlAFlKIu7fixKZvQECX,134978,1WUXlAFlKIu7fixKZvQECX,1.09e-06,10,0.0878,-6.824,0,0.0646,109.014,4,https://api.spotify.com/v1/tracks/1WUXlAFlKIu7fixKZvQECX,audio_features,spotify:track:1WUXlAFlKIu7fixKZvQECX,0.375,"['german hip hop', 'swedish hip hop']"
63,28,64,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,113771,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG,2,29,6i7zAdNhzUN2k1HcrBxPHG,0.798,0.828,0.0247,https://api.spotify.com/v1/audio-analysis/6i7zAdNhzUN2k1HcrBxPHG,156960,6i7zAdNhzUN2k1HcrBxPHG,2.55e-06,2,0.121,-5.36,1,0.193,124.962,4,https://api.spotify.com/v1/tracks/6i7zAdNhzUN2k1HcrBxPHG,audio_features,spotify:track:6i7zAdNhzUN2k1HcrBxPHG,0.6,"['edm', 'pop', 'pop dance', 'tropical house']"
3,29,4,Nice To Meet Ya (feat. Yxng Bane),Wes Nelson,347979,https://open.spotify.com/track/1YHjRAptXqPdsdx3g6FNJL,1,30,1YHjRAptXqPdsdx3g6FNJL,0.802,0.719,0.081,https://api.spotify.com/v1/audio-analysis/1YHjRAptXqPdsdx3g6FNJL,181919,1YHjRAptXqPdsdx3g6FNJL,0.0,4,0.141,-4.271,0,0.0792,101.971,4,https://api.spotify.com/v1/tracks/1YHjRAptXqPdsdx3g6FNJL,audio_features,spotify:track:1YHjRAptXqPdsdx3g6FNJL,0.336,[]
4,30,5,Shawty,PA Sports,317356,https://open.spotify.com/track/3quQYEq6YMZmSmHpc2UKkc,1,31,3quQYEq6YMZmSmHpc2UKkc,0.602,0.609,0.0638,https://api.spotify.com/v1/audio-analysis/3quQYEq6YMZmSmHpc2UKkc,171425,3quQYEq6YMZmSmHpc2UKkc,0.000135,4,0.113,-7.605,0,0.195,100.003,4,https://api.spotify.com/v1/tracks/3quQYEq6YMZmSmHpc2UKkc,audio_features,spotify:track:3quQYEq6YMZmSmHpc2UKkc,0.598,"['deep german hip hop', 'german hip hop']"
5,31,6,Ich darf das,Shirin David,313220,https://open.spotify.com/track/4txsSBdT4yVJtUj41YaQEB,1,32,4txsSBdT4yVJtUj41YaQEB,0.959,0.524,0.0686,https://api.spotify.com/v1/audio-analysis/4txsSBdT4yVJtUj41YaQEB,152280,4txsSBdT4yVJtUj41YaQEB,0.0,1,0.0913,-7.262,1,0.183,102.022,4,https://api.spotify.com/v1/tracks/4txsSBdT4yVJtUj41YaQEB,audio_features,spotify:track:4txsSBdT4yVJtUj41YaQEB,0.285,"['frauenrap', 'german hip hop', 'german pop']"
7,32,8,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,302076,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,1,33,4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,0.0076,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4cG7HUWYHBV6R6tHn1gxrl,0.000132,2,0.303,-3.424,1,0.126,122.98,4,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,audio_features,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,0.801,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']"
8,33,9,MONTERO (Call Me By Your Name),Lil Nas X,286069,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,1,34,67BtfxlNbhBmCDR2L2l8qd,0.61,0.508,0.297,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,67BtfxlNbhBmCDR2L2l8qd,0.0,8,0.384,-6.682,0,0.152,178.818,4,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,audio_features,spotify:track:67BtfxlNbhBmCDR2L2l8qd,0.758,"['lgbtq+ hip hop', 'pop rap']"
9,34,10,GHETTOGIRL,Capo,285442,https://open.spotify.com/track/3idbCPumlga23rxFA08fZE,1,35,3idbCPumlga23rxFA08fZE,0.468,0.669,0.0572,https://api.spotify.com/v1/audio-analysis/3idbCPumlga23rxFA08fZE,165373,3idbCPumlga23rxFA08fZE,5.67e-05,1,0.137,-6.44,1,0.155,149.61,5,https://api.spotify.com/v1/tracks/3idbCPumlga23rxFA08fZE,audio_features,spotify:track:3idbCPumlga23rxFA08fZE,0.236,"['cali rap', 'oakland hip hop', 'west coast trap']"
11,35,12,Rotlichtsonate,Kollegah,246945,https://open.spotify.com/track/1wxnA0kd9ywcsxG2YABWwm,1,36,1wxnA0kd9ywcsxG2YABWwm,0.675,0.681,0.0914,https://api.spotify.com/v1/audio-analysis/1wxnA0kd9ywcsxG2YABWwm,228480,1wxnA0kd9ywcsxG2YABWwm,0.000168,6,0.118,-6.121,0,0.276,123.621,5,https://api.spotify.com/v1/tracks/1wxnA0kd9ywcsxG2YABWwm,audio_features,spotify:track:1wxnA0kd9ywcsxG2YABWwm,0.41,['german hip hop']
13,36,14,Ramenez la coupe à la maison,Vegedream,225406,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m,1,37,1m0UFnuTktOkksvjbF9z0m,0.808,0.661,0.0358,https://api.spotify.com/v1/audio-analysis/1m0UFnuTktOkksvjbF9z0m,235556,1m0UFnuTktOkksvjbF9z0m,0.0,0,0.138,-6.237,0,0.0395,107.992,4,https://api.spotify.com/v1/tracks/1m0UFnuTktOkksvjbF9z0m,audio_features,spotify:track:1m0UFnuTktOkksvjbF9z0m,0.804,"['francoton', 'french hip hop', 'pop urbaine']"
14,37,15,Rosenkrieg,Loredana,223789,https://open.spotify.com/track/6DiaHETMcKdX7FwuGXwp1O,1,38,6DiaHETMcKdX7FwuGXwp1O,0.841,0.871,0.544,https://api.spotify.com/v1/audio-analysis/6DiaHETMcKdX7FwuGXwp1O,146526,6DiaHETMcKdX7FwuGXwp1O,0.0,1,0.0853,-4.663,1,0.0585,94.915,4,https://api.spotify.com/v1/tracks/6DiaHETMcKdX7FwuGXwp1O,audio_features,spotify:track:6DiaHETMcKdX7FwuGXwp1O,0.564,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']"
15,38,16,Iko Iko (My Bestie),Justin Wellington,220861,https://open.spotify.com/track/7MC4XR9M9amdmKQr2iDF7i,1,39,7MC4XR9M9amdmKQr2iDF7i,0.862,0.753,0.131,https://api.spotify.com/v1/audio-analysis/7MC4XR9M9amdmKQr2iDF7i,182857,7MC4XR9M9amdmKQr2iDF7i,2.01e-06,5,0.077,-5.356,1,0.0625,105.039,4,https://api.spotify.com/v1/tracks/7MC4XR9M9amdmKQr2iDF7i,audio_features,spotify:track:7MC4XR9M9amdmKQr2iDF7i,0.827,"['melanesian pop', 'pacific islands pop', 'png pop']"
16,39,17,BLESSED (feat. Capital Bra),Cro,217832,https://open.spotify.com/track/28tBoBognmn3BBdfjPzSw9,1,40,28tBoBognmn3BBdfjPzSw9,0.698,0.733,0.148,https://api.spotify.com/v1/audio-analysis/28tBoBognmn3BBdfjPzSw9,151563,28tBoBognmn3BBdfjPzSw9,0.0,7,0.133,-5.251,0,0.0905,180.07,4,https://api.spotify.com/v1/tracks/28tBoBognmn3BBdfjPzSw9,audio_features,spotify:track:28tBoBognmn3BBdfjPzSw9,0.703,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']"
17,40,18,Levitating (feat. DaBaby),Dua Lipa,207888,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,1,41,5nujrmhLynf4yMoMtj8AQF,0.702,0.825,0.00883,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,5nujrmhLynf4yMoMtj8AQF,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,audio_features,spotify:track:5nujrmhLynf4yMoMtj8AQF,0.915,"['dance pop', 'pop', 'uk pop']"
18,41,19,Sommer,Beatzarre & Djorkaeff,207434,https://open.spotify.com/track/3sqZwhR5UFmHAh1KLXGOgq,1,42,3sqZwhR5UFmHAh1KLXGOgq,0.717,0.649,0.14,https://api.spotify.com/v1/audio-analysis/3sqZwhR5UFmHAh1KLXGOgq,180146,3sqZwhR5UFmHAh1KLXGOgq,0.0,10,0.0935,-5.47,0,0.13,152.048,4,https://api.spotify.com/v1/tracks/3sqZwhR5UFmHAh1KLXGOgq,audio_features,spotify:track:3sqZwhR5UFmHAh1KLXGOgq,0.415,"['german hip hop', 'german pop']"
19,42,20,Madonna,Bausa,206887,https://open.spotify.com/track/6a3kNt1UlUOapDKmEr3JzZ,1,43,6a3kNt1UlUOapDKmEr3JzZ,0.806,0.565,0.47,https://api.spotify.com/v1/audio-analysis/6a3kNt1UlUOapDKmEr3JzZ,195734,6a3kNt1UlUOapDKmEr3JzZ,0.0,11,0.0824,-8.96,0,0.113,116.963,4,https://api.spotify.com/v1/tracks/6a3kNt1UlUOapDKmEr3JzZ,audio_features,spotify:track:6a3kNt1UlUOapDKmEr3JzZ,0.311,"['german hip hop', 'german pop']"
20,43,21,Your Love (9PM),ATB,199394,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,1,44,5YaskwnGDZFDRipaqzbwQx,0.669,0.784,0.194,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,5YaskwnGDZFDRipaqzbwQx,6.28e-06,7,0.115,-5.603,1,0.112,125.993,4,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,audio_features,spotify:track:5YaskwnGDZFDRipaqzbwQx,0.517,"['german dance', 'german techno', 'german trance', 'trance']"
22,44,23,Dinero,Trinidad Cardona,194339,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm,1,45,3ggtU1ZOKO8ZNiqPNyXGcm,0.708,0.782,0.00772,https://api.spotify.com/v1/audio-analysis/3ggtU1ZOKO8ZNiqPNyXGcm,160880,3ggtU1ZOKO8ZNiqPNyXGcm,0.0,2,0.107,-4.687,1,0.0674,119.997,4,https://api.spotify.com/v1/tracks/3ggtU1ZOKO8ZNiqPNyXGcm,audio_features,spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm,0.484,[]
23,45,24,Frag mich nicht,Miksu / Macloud,185557,https://open.spotify.com/track/5ZIFzmhVJRO3tRwtBXrPXh,1,46,5ZIFzmhVJRO3tRwtBXrPXh,0.885,0.634,0.384,https://api.spotify.com/v1/audio-analysis/5ZIFzmhVJRO3tRwtBXrPXh,157253,5ZIFzmhVJRO3tRwtBXrPXh,7.78e-06,6,0.11,-6.467,1,0.0821,99.046,4,https://api.spotify.com/v1/tracks/5ZIFzmhVJRO3tRwtBXrPXh,audio_features,spotify:track:5ZIFzmhVJRO3tRwtBXrPXh,0.597,['german hip hop']
