,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
170,189,171,Another Love,Tom Odell,29571,https://open.spotify.com/track/7jtQIBanIiJOMS6RyCx6jZ,1,190,7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,0.717,https://api.spotify.com/v1/audio-analysis/7jtQIBanIiJOMS6RyCx6jZ,244360,7jtQIBanIiJOMS6RyCx6jZ,2.95e-05,4,0.09,-8.55,0,0.0451,122.758,4,https://api.spotify.com/v1/tracks/7jtQIBanIiJOMS6RyCx6jZ,audio_features,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,0.139,['pop']
173,190,174,Criminale,Leaderbrain,28691,https://open.spotify.com/track/06Rn9dPc1lxouC62whG3l6,1,191,06Rn9dPc1lxouC62whG3l6,0.577,0.677,0.14,https://api.spotify.com/v1/audio-analysis/06Rn9dPc1lxouC62whG3l6,138000,06Rn9dPc1lxouC62whG3l6,0.000628,0,0.108,-9.56,0,0.112,140.519,4,https://api.spotify.com/v1/tracks/06Rn9dPc1lxouC62whG3l6,audio_features,spotify:track:06Rn9dPc1lxouC62whG3l6,0.207,['greek trap']
175,191,176,Roses - Imanbek Remix,SAINt JHN,28588,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,1,192,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,0.0143,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,0.0474,121.955,4,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,audio_features,spotify:track:0zLCBJZSiELJf02ucPP9wb,0.863,"['melodic rap', 'pop rap', 'rap', 'slap house']"
176,192,177,Last Dance,Stefania,28468,https://open.spotify.com/track/0x4GMUtMeZAbti9fhDQnhj,1,193,0x4GMUtMeZAbti9fhDQnhj,0.533,0.91,0.0213,https://api.spotify.com/v1/audio-analysis/0x4GMUtMeZAbti9fhDQnhj,180000,0x4GMUtMeZAbti9fhDQnhj,0.0,2,0.0699,-4.526,0,0.0435,146.869,4,https://api.spotify.com/v1/tracks/0x4GMUtMeZAbti9fhDQnhj,audio_features,spotify:track:0x4GMUtMeZAbti9fhDQnhj,0.393,['greek pop']
181,193,182,Wasted Love (feat. Lagique),Ofenbach,27377,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U,1,194,2pPO9YecZimmuVQfIzfV6U,0.734,0.855,0.0821,https://api.spotify.com/v1/audio-analysis/2pPO9YecZimmuVQfIzfV6U,139563,2pPO9YecZimmuVQfIzfV6U,4.73e-06,6,0.0901,-4.578,0,0.135,121.955,4,https://api.spotify.com/v1/tracks/2pPO9YecZimmuVQfIzfV6U,audio_features,spotify:track:2pPO9YecZimmuVQfIzfV6U,0.54,"['edm', 'pop', 'pop dance', 'tropical house']"
182,194,183,ROCKSTAR (feat. Roddy Ricch),DaBaby,27354,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,1,195,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,0.247,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.101,-7.956,1,0.164,89.977,4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,audio_features,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.497,"['north carolina hip hop', 'rap']"
183,195,184,Love Tonight - Edit,Shouse,27242,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP,1,196,6OufwUcCqo81guU2jAlDVP,0.727,0.681,0.00214,https://api.spotify.com/v1/audio-analysis/6OufwUcCqo81guU2jAlDVP,241970,6OufwUcCqo81guU2jAlDVP,0.000307,5,0.0861,-7.114,0,0.0265,123.028,4,https://api.spotify.com/v1/tracks/6OufwUcCqo81guU2jAlDVP,audio_features,spotify:track:6OufwUcCqo81guU2jAlDVP,0.448,['aussietronica']
185,196,186,Deja Vu,Helena Paparizou,26968,https://open.spotify.com/track/0YrwBGPtuCTz1j0b5NnjGX,1,197,0YrwBGPtuCTz1j0b5NnjGX,0.781,0.486,0.143,https://api.spotify.com/v1/audio-analysis/0YrwBGPtuCTz1j0b5NnjGX,188550,0YrwBGPtuCTz1j0b5NnjGX,0.0,0,0.219,-8.219,0,0.0406,100.008,4,https://api.spotify.com/v1/tracks/0YrwBGPtuCTz1j0b5NnjGX,audio_features,spotify:track:0YrwBGPtuCTz1j0b5NnjGX,0.218,"['europop', 'eurovision', 'greek pop', 'laiko']"
186,197,187,Paraskevi Proi,Konstantinos Argiros,26821,https://open.spotify.com/track/2eQMXyLIqi0CjI9GQtbBa9,1,198,2eQMXyLIqi0CjI9GQtbBa9,0.612,0.701,0.0677,https://api.spotify.com/v1/audio-analysis/2eQMXyLIqi0CjI9GQtbBa9,211905,2eQMXyLIqi0CjI9GQtbBa9,1.25e-06,6,0.197,-5.238,0,0.0308,125.756,4,https://api.spotify.com/v1/tracks/2eQMXyLIqi0CjI9GQtbBa9,audio_features,spotify:track:2eQMXyLIqi0CjI9GQtbBa9,0.465,"['greek pop', 'laiko']"
189,198,190,Horevo,Michalis Hatzigiannis,26387,https://open.spotify.com/track/4sMsTbJO3lXxGAMqagN7Am,1,199,4sMsTbJO3lXxGAMqagN7Am,0.716,0.785,0.115,https://api.spotify.com/v1/audio-analysis/4sMsTbJO3lXxGAMqagN7Am,201765,4sMsTbJO3lXxGAMqagN7Am,0.0,5,0.0649,-5.25,1,0.0565,102.032,4,https://api.spotify.com/v1/tracks/4sMsTbJO3lXxGAMqagN7Am,audio_features,spotify:track:4sMsTbJO3lXxGAMqagN7Am,0.38,"['cypriot pop', 'greek pop', 'laiko']"
191,199,192,Daxiiiiiii?,Sin Boy,25923,https://open.spotify.com/track/0EKePN86SoIGoMyhMFiat9,1,200,0EKePN86SoIGoMyhMFiat9,0.613,0.497,0.153,https://api.spotify.com/v1/audio-analysis/0EKePN86SoIGoMyhMFiat9,172000,0EKePN86SoIGoMyhMFiat9,0.0,9,0.442,-10.324,0,0.0361,92.037,4,https://api.spotify.com/v1/tracks/0EKePN86SoIGoMyhMFiat9,audio_features,spotify:track:0EKePN86SoIGoMyhMFiat9,0.37,"['greek hip hop', 'greek trap']"
