,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
35,44,36,不可幸力,Vaundy,806462,https://open.spotify.com/track/18nkY3pJTub8WwEGiQAGh4,7,45,18nkY3pJTub8WwEGiQAGh4,0.69,0.815,0.0157,https://api.spotify.com/v1/audio-analysis/18nkY3pJTub8WwEGiQAGh4,200243,18nkY3pJTub8WwEGiQAGh4,2.85e-06,11,0.0636,-5.227,0,0.0426,94.032,4,https://api.spotify.com/v1/tracks/18nkY3pJTub8WwEGiQAGh4,audio_features,spotify:track:18nkY3pJTub8WwEGiQAGh4,0.613,"['j-pop', 'japanese soul']"
65,45,66,怪獣の花唄,Vaundy,383685,https://open.spotify.com/track/4W29WmnGN1FlufURaBt8yw,7,46,4W29WmnGN1FlufURaBt8yw,0.425,0.939,0.00361,https://api.spotify.com/v1/audio-analysis/4W29WmnGN1FlufURaBt8yw,224806,4W29WmnGN1FlufURaBt8yw,0.0,2,0.331,-3.498,1,0.054,150.015,4,https://api.spotify.com/v1/tracks/4W29WmnGN1FlufURaBt8yw,audio_features,spotify:track:4W29WmnGN1FlufURaBt8yw,0.638,"['j-pop', 'japanese soul']"
71,46,72,世界の秘密,Vaundy,370618,https://open.spotify.com/track/2T7ZvJAtL7xK04ww5rbmvo,7,47,2T7ZvJAtL7xK04ww5rbmvo,0.683,0.53,0.142,https://api.spotify.com/v1/audio-analysis/2T7ZvJAtL7xK04ww5rbmvo,221250,2T7ZvJAtL7xK04ww5rbmvo,0.0,6,0.0978,-6.749,0,0.0614,159.969,4,https://api.spotify.com/v1/tracks/2T7ZvJAtL7xK04ww5rbmvo,audio_features,spotify:track:2T7ZvJAtL7xK04ww5rbmvo,0.823,"['j-pop', 'japanese soul']"
89,47,90,しわあわせ,Vaundy,303325,https://open.spotify.com/track/3hrxTCRmw5mjaTMQhlryIc,7,48,3hrxTCRmw5mjaTMQhlryIc,0.494,0.613,0.00484,https://api.spotify.com/v1/audio-analysis/3hrxTCRmw5mjaTMQhlryIc,278250,3hrxTCRmw5mjaTMQhlryIc,0.0,5,0.115,-6.813,1,0.0633,159.993,4,https://api.spotify.com/v1/tracks/3hrxTCRmw5mjaTMQhlryIc,audio_features,spotify:track:3hrxTCRmw5mjaTMQhlryIc,0.385,"['j-pop', 'japanese soul']"
133,48,134,東京フラッシュ,Vaundy,227406,https://open.spotify.com/track/0jPZf5231RdBUMLFG1HqXi,7,49,0jPZf5231RdBUMLFG1HqXi,0.628,0.634,0.00255,https://api.spotify.com/v1/audio-analysis/0jPZf5231RdBUMLFG1HqXi,258859,0jPZf5231RdBUMLFG1HqXi,7.24e-06,2,0.0456,-5.508,1,0.0322,97.99,4,https://api.spotify.com/v1/tracks/0jPZf5231RdBUMLFG1HqXi,audio_features,spotify:track:0jPZf5231RdBUMLFG1HqXi,0.606,"['j-pop', 'japanese soul']"
156,49,157,benefits,Vaundy,202603,https://open.spotify.com/track/3kbJ7RL0v0Qm6GQ9hbac3i,7,50,3kbJ7RL0v0Qm6GQ9hbac3i,0.479,0.487,0.0565,https://api.spotify.com/v1/audio-analysis/3kbJ7RL0v0Qm6GQ9hbac3i,246000,3kbJ7RL0v0Qm6GQ9hbac3i,0.000116,0,0.0782,-9.181,1,0.0335,179.943,4,https://api.spotify.com/v1/tracks/3kbJ7RL0v0Qm6GQ9hbac3i,audio_features,spotify:track:3kbJ7RL0v0Qm6GQ9hbac3i,0.52,"['j-pop', 'japanese soul']"
28,50,29,裸の心,Aimyon,869996,https://open.spotify.com/track/4Jv7U0JJpbQnOrjtDwDZTZ,6,51,4Jv7U0JJpbQnOrjtDwDZTZ,0.559,0.448,0.537,https://api.spotify.com/v1/audio-analysis/4Jv7U0JJpbQnOrjtDwDZTZ,296653,4Jv7U0JJpbQnOrjtDwDZTZ,1.85e-05,8,0.0915,-4.11,1,0.0275,148.02,4,https://api.spotify.com/v1/tracks/4Jv7U0JJpbQnOrjtDwDZTZ,audio_features,spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ,0.354,"['j-acoustic', 'j-pop']"
33,51,34,感電,Kenshi Yonezu,822441,https://open.spotify.com/track/6H0PLsSYMzDOqhLgyOlzIj,6,52,6H0PLsSYMzDOqhLgyOlzIj,0.633,0.723,0.107,https://api.spotify.com/v1/audio-analysis/6H0PLsSYMzDOqhLgyOlzIj,264533,6H0PLsSYMzDOqhLgyOlzIj,0.0,8,0.0818,-5.733,0,0.143,103.101,4,https://api.spotify.com/v1/tracks/6H0PLsSYMzDOqhLgyOlzIj,audio_features,spotify:track:6H0PLsSYMzDOqhLgyOlzIj,0.688,"['anime', 'j-pop']"
36,52,37,桜が降る夜は,Aimyon,805189,https://open.spotify.com/track/1iEsGutpDvMJG0zYqoKKmQ,6,53,1iEsGutpDvMJG0zYqoKKmQ,0.641,0.957,0.384,https://api.spotify.com/v1/audio-analysis/1iEsGutpDvMJG0zYqoKKmQ,274800,1iEsGutpDvMJG0zYqoKKmQ,1.05e-06,5,0.218,-2.574,1,0.0455,106.995,4,https://api.spotify.com/v1/tracks/1iEsGutpDvMJG0zYqoKKmQ,audio_features,spotify:track:1iEsGutpDvMJG0zYqoKKmQ,0.71,"['j-acoustic', 'j-pop']"
50,53,51,Alcohol-Free,TWICE,602914,https://open.spotify.com/track/3iPbmpKBMflYd7UjdYftoj,6,54,3iPbmpKBMflYd7UjdYftoj,0.688,0.909,0.0474,https://api.spotify.com/v1/audio-analysis/3iPbmpKBMflYd7UjdYftoj,210573,3iPbmpKBMflYd7UjdYftoj,1.35e-06,8,0.0674,-1.992,1,0.0624,97.097,4,https://api.spotify.com/v1/tracks/3iPbmpKBMflYd7UjdYftoj,audio_features,spotify:track:3iPbmpKBMflYd7UjdYftoj,0.702,"['k-pop', 'k-pop girl group']"
55,54,56,愛を知るまでは,Aimyon,481996,https://open.spotify.com/track/5gh0y6ZmuppQvoPbAGkeE2,6,55,5gh0y6ZmuppQvoPbAGkeE2,0.564,0.634,0.0531,https://api.spotify.com/v1/audio-analysis/5gh0y6ZmuppQvoPbAGkeE2,276253,5gh0y6ZmuppQvoPbAGkeE2,3.1e-06,11,0.128,-4.13,1,0.0279,110.073,4,https://api.spotify.com/v1/tracks/5gh0y6ZmuppQvoPbAGkeE2,audio_features,spotify:track:5gh0y6ZmuppQvoPbAGkeE2,0.683,"['j-acoustic', 'j-pop']"
61,55,62,Kura Kura,TWICE,408397,https://open.spotify.com/track/0SiX8tNiIZskZrPiAh6XxX,6,56,0SiX8tNiIZskZrPiAh6XxX,0.734,0.714,0.166,https://api.spotify.com/v1/audio-analysis/0SiX8tNiIZskZrPiAh6XxX,227747,0SiX8tNiIZskZrPiAh6XxX,0.0,7,0.0648,-4.351,1,0.0986,130.999,4,https://api.spotify.com/v1/tracks/0SiX8tNiIZskZrPiAh6XxX,audio_features,spotify:track:0SiX8tNiIZskZrPiAh6XxX,0.761,"['k-pop', 'k-pop girl group']"
69,56,70,マリーゴールド,Aimyon,378086,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,6,57,2cKiHG16JBiqHdi7Llq0r7,0.545,0.745,0.0452,https://api.spotify.com/v1/audio-analysis/2cKiHG16JBiqHdi7Llq0r7,306627,2cKiHG16JBiqHdi7Llq0r7,0.0,2,0.0907,-3.098,1,0.0286,106.094,4,https://api.spotify.com/v1/tracks/2cKiHG16JBiqHdi7Llq0r7,audio_features,spotify:track:2cKiHG16JBiqHdi7Llq0r7,0.413,"['j-acoustic', 'j-pop']"
76,57,77,Lemon,Kenshi Yonezu,339505,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,6,58,04TshWXkhV1qkqHzf31Hn6,0.525,0.646,0.304,https://api.spotify.com/v1/audio-analysis/04TshWXkhV1qkqHzf31Hn6,255827,04TshWXkhV1qkqHzf31Hn6,0.0,11,0.297,-4.963,1,0.0268,86.957,4,https://api.spotify.com/v1/tracks/04TshWXkhV1qkqHzf31Hn6,audio_features,spotify:track:04TshWXkhV1qkqHzf31Hn6,0.373,"['anime', 'j-pop']"
91,58,92,I CAN'T STOP ME,TWICE,297029,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,6,59,3apeXzypBMnUfYcZYNX6DH,0.657,0.88,0.121,https://api.spotify.com/v1/audio-analysis/3apeXzypBMnUfYcZYNX6DH,205493,3apeXzypBMnUfYcZYNX6DH,0.0,10,0.463,-3.672,0,0.102,150.084,4,https://api.spotify.com/v1/tracks/3apeXzypBMnUfYcZYNX6DH,audio_features,spotify:track:3apeXzypBMnUfYcZYNX6DH,0.769,"['k-pop', 'k-pop girl group']"
104,59,105,HAPPY BIRTHDAY,back number,259488,https://open.spotify.com/track/4FMz2RFrbDGzJO7K4D0vS3,6,60,4FMz2RFrbDGzJO7K4D0vS3,0.482,0.602,0.0702,https://api.spotify.com/v1/audio-analysis/4FMz2RFrbDGzJO7K4D0vS3,258333,4FMz2RFrbDGzJO7K4D0vS3,0.0,11,0.0677,-4.365,1,0.0303,145.988,4,https://api.spotify.com/v1/tracks/4FMz2RFrbDGzJO7K4D0vS3,audio_features,spotify:track:4FMz2RFrbDGzJO7K4D0vS3,0.535,"['j-pop', 'j-rock']"
106,60,107,君はロックを聴かない,Aimyon,256406,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM,6,61,59eluCMn0XbOWqeWQ91FTM,0.524,0.687,0.00135,https://api.spotify.com/v1/audio-analysis/59eluCMn0XbOWqeWQ91FTM,246307,59eluCMn0XbOWqeWQ91FTM,0.0,7,0.169,-4.039,1,0.0267,99.919,4,https://api.spotify.com/v1/tracks/59eluCMn0XbOWqeWQ91FTM,audio_features,spotify:track:59eluCMn0XbOWqeWQ91FTM,0.619,"['j-acoustic', 'j-pop']"
108,61,109,ハルノヒ,Aimyon,256027,https://open.spotify.com/track/1oNeSCt0CMekCyyLo06kFs,6,62,1oNeSCt0CMekCyyLo06kFs,0.592,0.672,0.261,https://api.spotify.com/v1/audio-analysis/1oNeSCt0CMekCyyLo06kFs,326867,1oNeSCt0CMekCyyLo06kFs,0.0,9,0.109,-2.447,1,0.0294,106.948,4,https://api.spotify.com/v1/tracks/1oNeSCt0CMekCyyLo06kFs,audio_features,spotify:track:1oNeSCt0CMekCyyLo06kFs,0.523,"['j-acoustic', 'j-pop']"
111,62,112,高嶺の花子さん,back number,253015,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,6,63,2jdbZGFp8KVTuk0YxDNL4l,0.54,0.923,0.066,https://api.spotify.com/v1/audio-analysis/2jdbZGFp8KVTuk0YxDNL4l,294813,2jdbZGFp8KVTuk0YxDNL4l,0.0,9,0.124,-2.838,1,0.0623,137.977,4,https://api.spotify.com/v1/tracks/2jdbZGFp8KVTuk0YxDNL4l,audio_features,spotify:track:2jdbZGFp8KVTuk0YxDNL4l,0.343,"['j-pop', 'j-rock']"
121,63,122,Feel Special,TWICE,241831,https://open.spotify.com/track/14rWuS6yllHOdfZ8sZsZUj,6,64,14rWuS6yllHOdfZ8sZsZUj,0.709,0.959,0.0296,https://api.spotify.com/v1/audio-analysis/14rWuS6yllHOdfZ8sZsZUj,206868,14rWuS6yllHOdfZ8sZsZUj,0.00188,1,0.107,-1.339,1,0.0603,128.983,4,https://api.spotify.com/v1/tracks/14rWuS6yllHOdfZ8sZsZUj,audio_features,spotify:track:14rWuS6yllHOdfZ8sZsZUj,0.644,"['k-pop', 'k-pop girl group']"
143,64,144,馬と鹿,Kenshi Yonezu,212386,https://open.spotify.com/track/0iniTNHwqBiP4UDE1dgUpD,6,65,0iniTNHwqBiP4UDE1dgUpD,0.643,0.447,0.0978,https://api.spotify.com/v1/audio-analysis/0iniTNHwqBiP4UDE1dgUpD,265333,0iniTNHwqBiP4UDE1dgUpD,0.0,3,0.286,-6.411,1,0.0256,91.019,4,https://api.spotify.com/v1/tracks/0iniTNHwqBiP4UDE1dgUpD,audio_features,spotify:track:0iniTNHwqBiP4UDE1dgUpD,0.676,"['anime', 'j-pop']"
147,65,148,ピースサイン,Kenshi Yonezu,211397,https://open.spotify.com/track/364JzOajs76bJymjHm3sVY,6,66,364JzOajs76bJymjHm3sVY,0.593,0.935,0.00221,https://api.spotify.com/v1/audio-analysis/364JzOajs76bJymjHm3sVY,238533,364JzOajs76bJymjHm3sVY,0.0,10,0.315,-3.853,0,0.0684,100.003,4,https://api.spotify.com/v1/tracks/364JzOajs76bJymjHm3sVY,audio_features,spotify:track:364JzOajs76bJymjHm3sVY,0.618,"['anime', 'j-pop']"
159,66,160,アイネクライネ,Kenshi Yonezu,200183,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,6,67,45YBVp6zMwQZRbUDcPzmMB,0.471,0.868,0.0384,https://api.spotify.com/v1/audio-analysis/45YBVp6zMwQZRbUDcPzmMB,288013,45YBVp6zMwQZRbUDcPzmMB,0.0,1,0.297,-2.291,1,0.0295,173.969,4,https://api.spotify.com/v1/tracks/45YBVp6zMwQZRbUDcPzmMB,audio_features,spotify:track:45YBVp6zMwQZRbUDcPzmMB,0.811,"['anime', 'j-pop']"
166,67,167,エメラルド,back number,194989,https://open.spotify.com/track/0ygrzSnhdIAcxXLb5pPeNU,6,68,0ygrzSnhdIAcxXLb5pPeNU,0.553,0.831,0.000803,https://api.spotify.com/v1/audio-analysis/0ygrzSnhdIAcxXLb5pPeNU,223240,0ygrzSnhdIAcxXLb5pPeNU,0.0,1,0.0953,-4.425,0,0.0651,130.879,4,https://api.spotify.com/v1/tracks/0ygrzSnhdIAcxXLb5pPeNU,audio_features,spotify:track:0ygrzSnhdIAcxXLb5pPeNU,0.47,"['j-pop', 'j-rock']"
178,68,179,FANCY,TWICE,188346,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,6,69,2FXd6kKCtBIc6UfN1gH1pA,0.697,0.874,0.0122,https://api.spotify.com/v1/audio-analysis/2FXd6kKCtBIc6UfN1gH1pA,213886,2FXd6kKCtBIc6UfN1gH1pA,0.0,5,0.627,-2.15,0,0.045,132.022,4,https://api.spotify.com/v1/tracks/2FXd6kKCtBIc6UfN1gH1pA,audio_features,spotify:track:2FXd6kKCtBIc6UfN1gH1pA,0.775,"['k-pop', 'k-pop girl group']"
184,69,185,花束,back number,184032,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,6,70,3QIAwtEEDOrv0g5NKCGrXZ,0.519,0.713,0.0178,https://api.spotify.com/v1/audio-analysis/3QIAwtEEDOrv0g5NKCGrXZ,286053,3QIAwtEEDOrv0g5NKCGrXZ,0.0,2,0.353,-3.612,1,0.0324,159.963,4,https://api.spotify.com/v1/tracks/3QIAwtEEDOrv0g5NKCGrXZ,audio_features,spotify:track:3QIAwtEEDOrv0g5NKCGrXZ,0.505,"['j-pop', 'j-rock']"
191,70,192,ハッピーエンド,back number,180310,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,6,71,4GqO80eGXA542oTvlYv4LS,0.378,0.654,0.0379,https://api.spotify.com/v1/audio-analysis/4GqO80eGXA542oTvlYv4LS,314280,4GqO80eGXA542oTvlYv4LS,1.93e-06,6,0.141,-3.327,0,0.0359,77.907,4,https://api.spotify.com/v1/tracks/4GqO80eGXA542oTvlYv4LS,audio_features,spotify:track:4GqO80eGXA542oTvlYv4LS,0.334,"['j-pop', 'j-rock']"
197,71,198,CRY FOR ME,TWICE,176346,https://open.spotify.com/track/0PoAZ7SLFpqpYR9LSCYAo8,6,72,0PoAZ7SLFpqpYR9LSCYAo8,0.702,0.692,0.0542,https://api.spotify.com/v1/audio-analysis/0PoAZ7SLFpqpYR9LSCYAo8,204168,0PoAZ7SLFpqpYR9LSCYAo8,0.0,10,0.0877,-5.405,1,0.0539,144.896,4,https://api.spotify.com/v1/tracks/0PoAZ7SLFpqpYR9LSCYAo8,audio_features,spotify:track:0PoAZ7SLFpqpYR9LSCYAo8,0.419,"['k-pop', 'k-pop girl group']"
15,72,16,"Stand by me, Stand by you.",HIRAIDAI,999091,https://open.spotify.com/track/7DyS11kB1YNrfDzQqtjmTh,5,73,7DyS11kB1YNrfDzQqtjmTh,0.66,0.576,0.0879,https://api.spotify.com/v1/audio-analysis/7DyS11kB1YNrfDzQqtjmTh,193013,7DyS11kB1YNrfDzQqtjmTh,0.0,3,0.0599,-5.627,1,0.0363,80.978,4,https://api.spotify.com/v1/tracks/7DyS11kB1YNrfDzQqtjmTh,audio_features,spotify:track:7DyS11kB1YNrfDzQqtjmTh,0.561,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
45,73,46,点描の唄,Mrs. GREEN APPLE,735416,https://open.spotify.com/track/1sIIlVrnPhrvmTrHtzM7tV,5,74,1sIIlVrnPhrvmTrHtzM7tV,0.502,0.632,0.447,https://api.spotify.com/v1/audio-analysis/1sIIlVrnPhrvmTrHtzM7tV,307067,1sIIlVrnPhrvmTrHtzM7tV,0.0,0,0.103,-4.612,1,0.0273,152.014,4,https://api.spotify.com/v1/tracks/1sIIlVrnPhrvmTrHtzM7tV,audio_features,spotify:track:1sIIlVrnPhrvmTrHtzM7tV,0.308,"['anime rock', 'j-pop', 'j-rock']"
52,74,53,Buddy,HIRAIDAI,500023,https://open.spotify.com/track/7xfPyBgb9om8iUooItxHl8,5,75,7xfPyBgb9om8iUooItxHl8,0.786,0.482,0.156,https://api.spotify.com/v1/audio-analysis/7xfPyBgb9om8iUooItxHl8,174233,7xfPyBgb9om8iUooItxHl8,0.0,6,0.34,-6.82,1,0.0477,89.992,4,https://api.spotify.com/v1/tracks/7xfPyBgb9om8iUooItxHl8,audio_features,spotify:track:7xfPyBgb9om8iUooItxHl8,0.617,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
60,75,61,春泥棒,ヨルシカ,409594,https://open.spotify.com/track/1rr2DJOxV0sHXeUXCAz1yf,5,76,1rr2DJOxV0sHXeUXCAz1yf,0.762,0.595,0.103,https://api.spotify.com/v1/audio-analysis/1rr2DJOxV0sHXeUXCAz1yf,290289,1rr2DJOxV0sHXeUXCAz1yf,4.71e-05,5,0.115,-6.777,1,0.0445,125.047,4,https://api.spotify.com/v1/tracks/1rr2DJOxV0sHXeUXCAz1yf,audio_features,spotify:track:1rr2DJOxV0sHXeUXCAz1yf,0.858,['j-pop']
67,76,68,題名のない今日,HIRAIDAI,382970,https://open.spotify.com/track/6skNbV22epX2yHu4O2hYSx,5,77,6skNbV22epX2yHu4O2hYSx,0.707,0.479,0.2,https://api.spotify.com/v1/audio-analysis/6skNbV22epX2yHu4O2hYSx,193709,6skNbV22epX2yHu4O2hYSx,0.0,11,0.384,-6.088,1,0.0328,87.012,4,https://api.spotify.com/v1/tracks/6skNbV22epX2yHu4O2hYSx,audio_features,spotify:track:6skNbV22epX2yHu4O2hYSx,0.633,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
73,77,74,ただ君に晴れ,ヨルシカ,364790,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz,5,78,3wJHCry960drNlAUGrJLmz,0.679,0.834,0.343,https://api.spotify.com/v1/audio-analysis/3wJHCry960drNlAUGrJLmz,198971,3wJHCry960drNlAUGrJLmz,5.74e-06,5,0.119,-3.223,1,0.032,139.996,4,https://api.spotify.com/v1/tracks/3wJHCry960drNlAUGrJLmz,audio_features,spotify:track:3wJHCry960drNlAUGrJLmz,0.962,['j-pop']
79,78,80,又三郎,ヨルシカ,318672,https://open.spotify.com/track/3WtIXrla0ovC9MOIY78Vr8,5,79,3WtIXrla0ovC9MOIY78Vr8,0.472,0.919,0.00308,https://api.spotify.com/v1/audio-analysis/3WtIXrla0ovC9MOIY78Vr8,227732,3WtIXrla0ovC9MOIY78Vr8,0.000492,4,0.212,-3.513,0,0.149,199.972,4,https://api.spotify.com/v1/tracks/3WtIXrla0ovC9MOIY78Vr8,audio_features,spotify:track:3WtIXrla0ovC9MOIY78Vr8,0.548,['j-pop']
84,79,85,青と夏,Mrs. GREEN APPLE,313155,https://open.spotify.com/track/5BC6kr6etk2Y9J62AyI4i3,5,80,5BC6kr6etk2Y9J62AyI4i3,0.31,0.891,0.00157,https://api.spotify.com/v1/audio-analysis/5BC6kr6etk2Y9J62AyI4i3,270027,5BC6kr6etk2Y9J62AyI4i3,0.0,4,0.284,-1.66,1,0.0469,184.886,4,https://api.spotify.com/v1/tracks/5BC6kr6etk2Y9J62AyI4i3,audio_features,spotify:track:5BC6kr6etk2Y9J62AyI4i3,0.748,"['anime rock', 'j-pop', 'j-rock']"
86,80,87,インフェルノ,Mrs. GREEN APPLE,311429,https://open.spotify.com/track/2vOAHp8PBBFYqvQUWSoITY,5,81,2vOAHp8PBBFYqvQUWSoITY,0.533,0.918,0.00894,https://api.spotify.com/v1/audio-analysis/2vOAHp8PBBFYqvQUWSoITY,211600,2vOAHp8PBBFYqvQUWSoITY,0.0,4,0.643,-2.095,1,0.0616,92.504,4,https://api.spotify.com/v1/tracks/2vOAHp8PBBFYqvQUWSoITY,audio_features,spotify:track:2vOAHp8PBBFYqvQUWSoITY,0.662,"['anime rock', 'j-pop', 'j-rock']"
97,81,98,旅路,Fujii Kaze,281232,https://open.spotify.com/track/1EM9pvygHqQm03as6sxLg9,5,82,1EM9pvygHqQm03as6sxLg9,0.59,0.556,0.0711,https://api.spotify.com/v1/audio-analysis/1EM9pvygHqQm03as6sxLg9,277333,1EM9pvygHqQm03as6sxLg9,3.24e-06,9,0.08,-7.124,1,0.07,171.936,4,https://api.spotify.com/v1/tracks/1EM9pvygHqQm03as6sxLg9,audio_features,spotify:track:1EM9pvygHqQm03as6sxLg9,0.749,"['j-pop', 'japanese teen pop']"
109,82,110,花に亡霊,ヨルシカ,254058,https://open.spotify.com/track/3FUqp10RhCmMjyyB9extmo,5,83,3FUqp10RhCmMjyyB9extmo,0.646,0.45,0.573,https://api.spotify.com/v1/audio-analysis/3FUqp10RhCmMjyyB9extmo,241227,3FUqp10RhCmMjyyB9extmo,0.0,4,0.0768,-6.628,1,0.0482,90.01,4,https://api.spotify.com/v1/tracks/3FUqp10RhCmMjyyB9extmo,audio_features,spotify:track:3FUqp10RhCmMjyyB9extmo,0.413,['j-pop']
110,83,111,僕のこと,Mrs. GREEN APPLE,253844,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,5,84,0tnhoHUrHfcLi9hPknUFZ4,0.439,0.708,0.0129,https://api.spotify.com/v1/audio-analysis/0tnhoHUrHfcLi9hPknUFZ4,321307,0tnhoHUrHfcLi9hPknUFZ4,0.0,7,0.147,-3.825,1,0.0528,160.027,4,https://api.spotify.com/v1/tracks/0tnhoHUrHfcLi9hPknUFZ4,audio_features,spotify:track:0tnhoHUrHfcLi9hPknUFZ4,0.454,"['anime rock', 'j-pop', 'j-rock']"
149,84,150,Romeo+Juliet -Love goes on-,HIRAIDAI,209936,https://open.spotify.com/track/3wYzd4dzWknPdgwNaPGQvg,5,85,3wYzd4dzWknPdgwNaPGQvg,0.607,0.605,0.0696,https://api.spotify.com/v1/audio-analysis/3wYzd4dzWknPdgwNaPGQvg,191474,3wYzd4dzWknPdgwNaPGQvg,0.0,3,0.454,-6.05,1,0.159,83.913,4,https://api.spotify.com/v1/tracks/3wYzd4dzWknPdgwNaPGQvg,audio_features,spotify:track:3wYzd4dzWknPdgwNaPGQvg,0.665,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
153,85,154,何なんw,Fujii Kaze,204787,https://open.spotify.com/track/2Nl3vx5qRnATIckVRZxb4T,5,86,2Nl3vx5qRnATIckVRZxb4T,0.633,0.729,0.394,https://api.spotify.com/v1/audio-analysis/2Nl3vx5qRnATIckVRZxb4T,320640,2Nl3vx5qRnATIckVRZxb4T,0.000164,7,0.144,-7.113,1,0.13,89.851,4,https://api.spotify.com/v1/tracks/2Nl3vx5qRnATIckVRZxb4T,audio_features,spotify:track:2Nl3vx5qRnATIckVRZxb4T,0.69,"['j-pop', 'japanese teen pop']"
158,86,159,青春病,Fujii Kaze,200947,https://open.spotify.com/track/4EwKtJQT2ZHKzECGH3EjLx,5,87,4EwKtJQT2ZHKzECGH3EjLx,0.665,0.809,0.141,https://api.spotify.com/v1/audio-analysis/4EwKtJQT2ZHKzECGH3EjLx,321112,4EwKtJQT2ZHKzECGH3EjLx,8.06e-05,1,0.322,-6.518,1,0.0443,108.04,4,https://api.spotify.com/v1/tracks/4EwKtJQT2ZHKzECGH3EjLx,audio_features,spotify:track:4EwKtJQT2ZHKzECGH3EjLx,0.627,"['j-pop', 'japanese teen pop']"
160,87,161,だから僕は音楽を辞めた,ヨルシカ,198530,https://open.spotify.com/track/5j7ixaLeGTGSv4DzKs0pCM,5,88,5j7ixaLeGTGSv4DzKs0pCM,0.65,0.88,0.36,https://api.spotify.com/v1/audio-analysis/5j7ixaLeGTGSv4DzKs0pCM,242913,5j7ixaLeGTGSv4DzKs0pCM,0.00369,4,0.23,-5.326,1,0.0283,124.985,4,https://api.spotify.com/v1/tracks/5j7ixaLeGTGSv4DzKs0pCM,audio_features,spotify:track:5j7ixaLeGTGSv4DzKs0pCM,0.921,['j-pop']
161,88,162,優しさ,Fujii Kaze,198421,https://open.spotify.com/track/0f3Ce9xjHymExIpEyHUC8D,5,89,0f3Ce9xjHymExIpEyHUC8D,0.598,0.706,0.11,https://api.spotify.com/v1/audio-analysis/0f3Ce9xjHymExIpEyHUC8D,240080,0f3Ce9xjHymExIpEyHUC8D,0.0,1,0.0925,-6.827,1,0.0491,133.847,4,https://api.spotify.com/v1/tracks/0f3Ce9xjHymExIpEyHUC8D,audio_features,spotify:track:0f3Ce9xjHymExIpEyHUC8D,0.262,"['j-pop', 'japanese teen pop']"
170,89,171,ロマンチシズム,Mrs. GREEN APPLE,193178,https://open.spotify.com/track/0JcI7OdALbpSFkyKoufRYs,5,90,0JcI7OdALbpSFkyKoufRYs,0.598,0.878,0.0038,https://api.spotify.com/v1/audio-analysis/0JcI7OdALbpSFkyKoufRYs,213613,0JcI7OdALbpSFkyKoufRYs,0.0,10,0.0468,-3.144,1,0.0634,125.529,4,https://api.spotify.com/v1/tracks/0JcI7OdALbpSFkyKoufRYs,audio_features,spotify:track:0JcI7OdALbpSFkyKoufRYs,0.901,"['anime rock', 'j-pop', 'j-rock']"
193,90,194,祈り花,HIRAIDAI,179069,https://open.spotify.com/track/5G24eB35Ucu4A8MPKLNV9B,5,91,5G24eB35Ucu4A8MPKLNV9B,0.413,0.706,0.202,https://api.spotify.com/v1/audio-analysis/5G24eB35Ucu4A8MPKLNV9B,263480,5G24eB35Ucu4A8MPKLNV9B,0.0,8,0.147,-2.416,1,0.0369,87.503,4,https://api.spotify.com/v1/tracks/5G24eB35Ucu4A8MPKLNV9B,audio_features,spotify:track:5G24eB35Ucu4A8MPKLNV9B,0.58,"['j-pop', 'japanese singer-songwriter', 'japanese teen pop']"
17,91,18,虹,Masaki Suda,963311,https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS,4,92,7AIj86wFWqm7X1TZ2hzHwS,0.548,0.6,0.071,https://api.spotify.com/v1/audio-analysis/7AIj86wFWqm7X1TZ2hzHwS,258733,7AIj86wFWqm7X1TZ2hzHwS,0.0,5,0.192,-5.049,1,0.0297,143.961,4,https://api.spotify.com/v1/tracks/7AIj86wFWqm7X1TZ2hzHwS,audio_features,spotify:track:7AIj86wFWqm7X1TZ2hzHwS,0.296,"['anime rock', 'j-pop', 'japanese punk rock']"
