,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
49,20,50,Voodoo,Light,11701,https://open.spotify.com/track/6tGl1mj5CyoB1hUtOKyhkQ,25,21,6tGl1mj5CyoB1hUtOKyhkQ,0.665,0.628,0.0717,https://api.spotify.com/v1/audio-analysis/6tGl1mj5CyoB1hUtOKyhkQ,190941,6tGl1mj5CyoB1hUtOKyhkQ,0.0,11,0.0469,-6.832,0,0.271,84.656,4,https://api.spotify.com/v1/tracks/6tGl1mj5CyoB1hUtOKyhkQ,audio_features,spotify:track:6tGl1mj5CyoB1hUtOKyhkQ,0.275,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
0,21,1,NASA,Rack,99663,https://open.spotify.com/track/1dBqiQ1TU3MpgnR84gi1BQ,12,22,1dBqiQ1TU3MpgnR84gi1BQ,0.774,0.735,0.297,https://api.spotify.com/v1/audio-analysis/1dBqiQ1TU3MpgnR84gi1BQ,196271,1dBqiQ1TU3MpgnR84gi1BQ,0.00219,11,0.0853,-7.302,0,0.0674,117.989,4,https://api.spotify.com/v1/tracks/1dBqiQ1TU3MpgnR84gi1BQ,audio_features,spotify:track:1dBqiQ1TU3MpgnR84gi1BQ,0.4,"['country rap', 'redneck']"
11,22,12,Prestige,Rack,25173,https://open.spotify.com/track/4gFO7c2q8Iku8bjylseQzT,12,23,4gFO7c2q8Iku8bjylseQzT,0.765,0.802,0.169,https://api.spotify.com/v1/audio-analysis/4gFO7c2q8Iku8bjylseQzT,178758,4gFO7c2q8Iku8bjylseQzT,0.000448,9,0.225,-7.624,0,0.0509,115.053,4,https://api.spotify.com/v1/tracks/4gFO7c2q8Iku8bjylseQzT,audio_features,spotify:track:4gFO7c2q8Iku8bjylseQzT,0.569,"['country rap', 'redneck']"
13,23,14,Thelei Tattoo,Rack,24551,https://open.spotify.com/track/5H9XGo7LFHgTy0vbnOlwaf,12,24,5H9XGo7LFHgTy0vbnOlwaf,0.697,0.574,0.35,https://api.spotify.com/v1/audio-analysis/5H9XGo7LFHgTy0vbnOlwaf,141214,5H9XGo7LFHgTy0vbnOlwaf,0.0192,3,0.144,-8.472,0,0.136,140.114,4,https://api.spotify.com/v1/tracks/5H9XGo7LFHgTy0vbnOlwaf,audio_features,spotify:track:5H9XGo7LFHgTy0vbnOlwaf,0.413,"['country rap', 'redneck']"
14,24,15,Kathikon,Rack,24084,https://open.spotify.com/track/5tQrjxSC13DsAxFQ6aMUhV,12,25,5tQrjxSC13DsAxFQ6aMUhV,0.72,0.681,0.198,https://api.spotify.com/v1/audio-analysis/5tQrjxSC13DsAxFQ6aMUhV,99255,5tQrjxSC13DsAxFQ6aMUhV,0.0128,10,0.221,-8.962,0,0.223,94.04,4,https://api.spotify.com/v1/tracks/5tQrjxSC13DsAxFQ6aMUhV,audio_features,spotify:track:5tQrjxSC13DsAxFQ6aMUhV,0.529,"['country rap', 'redneck']"
20,25,21,Free Lupo,Rack,20866,https://open.spotify.com/track/5TueXI8JVK0J81hVsXNMIE,12,26,5TueXI8JVK0J81hVsXNMIE,0.68,0.686,0.101,https://api.spotify.com/v1/audio-analysis/5TueXI8JVK0J81hVsXNMIE,211538,5TueXI8JVK0J81hVsXNMIE,2.12e-05,2,0.299,-6.83,1,0.164,156.083,4,https://api.spotify.com/v1/tracks/5TueXI8JVK0J81hVsXNMIE,audio_features,spotify:track:5TueXI8JVK0J81hVsXNMIE,0.221,"['country rap', 'redneck']"
34,26,35,BCC Gang,Rack,14959,https://open.spotify.com/track/15UvmYxbkwDKmRm2Y9TWuU,12,27,15UvmYxbkwDKmRm2Y9TWuU,0.783,0.686,0.122,https://api.spotify.com/v1/audio-analysis/15UvmYxbkwDKmRm2Y9TWuU,176734,15UvmYxbkwDKmRm2Y9TWuU,0.000503,1,0.11,-7.459,1,0.202,84.0,4,https://api.spotify.com/v1/tracks/15UvmYxbkwDKmRm2Y9TWuU,audio_features,spotify:track:15UvmYxbkwDKmRm2Y9TWuU,0.329,"['country rap', 'redneck']"
35,27,36,Davay,Rack,14624,https://open.spotify.com/track/54EXZcuRYIFW75Y5Bxenxt,12,28,54EXZcuRYIFW75Y5Bxenxt,0.634,0.717,0.153,https://api.spotify.com/v1/audio-analysis/54EXZcuRYIFW75Y5Bxenxt,148966,54EXZcuRYIFW75Y5Bxenxt,0.0,11,0.264,-6.795,0,0.211,72.558,4,https://api.spotify.com/v1/tracks/54EXZcuRYIFW75Y5Bxenxt,audio_features,spotify:track:54EXZcuRYIFW75Y5Bxenxt,0.533,"['country rap', 'redneck']"
51,28,52,Lohos,Rack,11114,https://open.spotify.com/track/29b9psRs9YwoybdKWvGjmE,12,29,29b9psRs9YwoybdKWvGjmE,0.562,0.771,0.101,https://api.spotify.com/v1/audio-analysis/29b9psRs9YwoybdKWvGjmE,162000,29b9psRs9YwoybdKWvGjmE,2.06e-06,10,0.272,-7.185,0,0.246,140.55,4,https://api.spotify.com/v1/tracks/29b9psRs9YwoybdKWvGjmE,audio_features,spotify:track:29b9psRs9YwoybdKWvGjmE,0.333,"['country rap', 'redneck']"
54,29,55,Hroma,Rack,10045,https://open.spotify.com/track/74dlWhbyR61UafvcXIrOZr,12,30,74dlWhbyR61UafvcXIrOZr,0.672,0.752,0.281,https://api.spotify.com/v1/audio-analysis/74dlWhbyR61UafvcXIrOZr,178071,74dlWhbyR61UafvcXIrOZr,0.0,4,0.296,-7.086,0,0.202,140.16,4,https://api.spotify.com/v1/tracks/74dlWhbyR61UafvcXIrOZr,audio_features,spotify:track:74dlWhbyR61UafvcXIrOZr,0.442,"['country rap', 'redneck']"
6,30,7,ZITTI E BUONI,Måneskin,29534,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,9,31,776AftMmFFAWUIEAb3lHhw,0.625,0.939,0.00138,https://api.spotify.com/v1/audio-analysis/776AftMmFFAWUIEAb3lHhw,194787,776AftMmFFAWUIEAb3lHhw,0.0,4,0.424,-3.115,0,0.0669,102.999,4,https://api.spotify.com/v1/tracks/776AftMmFFAWUIEAb3lHhw,audio_features,spotify:track:776AftMmFFAWUIEAb3lHhw,0.644,"['indie rock italiano', 'italian pop']"
15,31,16,Beggin',Måneskin,23784,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,9,32,3Wrjm47oTz2sjIgck11l5e,0.714,0.8,0.127,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,3Wrjm47oTz2sjIgck11l5e,0.0,11,0.359,-4.808,0,0.0504,134.002,4,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,audio_features,spotify:track:3Wrjm47oTz2sjIgck11l5e,0.589,"['indie rock italiano', 'italian pop']"
19,32,20,I WANNA BE YOUR SLAVE,Måneskin,21342,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,9,33,4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,0.00165,https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk,173347,4pt5fDVTg5GhEvEtlz9dKk,0.0,1,0.178,-4.008,1,0.0387,132.507,4,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,audio_features,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,0.958,"['indie rock italiano', 'italian pop']"
28,33,29,good 4 u,Olivia Rodrigo,17028,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,8,34,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,0.335,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4ZtFanR9U6ndgddUvNcjcG,0.0,9,0.0849,-5.044,1,0.154,166.928,4,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,audio_features,spotify:track:4ZtFanR9U6ndgddUvNcjcG,0.688,['pop']
1,34,2,Mporei,Mad Clip,38480,https://open.spotify.com/track/7raprblR3NfeuiV72Lz5Il,7,35,7raprblR3NfeuiV72Lz5Il,0.579,0.593,0.135,https://api.spotify.com/v1/audio-analysis/7raprblR3NfeuiV72Lz5Il,211188,7raprblR3NfeuiV72Lz5Il,0.0,0,0.0877,-6.369,0,0.25,100.967,4,https://api.spotify.com/v1/tracks/7raprblR3NfeuiV72Lz5Il,audio_features,spotify:track:7raprblR3NfeuiV72Lz5Il,0.359,"['greek hip hop', 'greek pop', 'greek trap']"
24,35,25,1000 Kosmoi,Dani Gambino,19493,https://open.spotify.com/track/1IPktlKE1ozrXfM017xpbZ,7,36,1IPktlKE1ozrXfM017xpbZ,0.569,0.723,0.629,https://api.spotify.com/v1/audio-analysis/1IPktlKE1ozrXfM017xpbZ,278824,1IPktlKE1ozrXfM017xpbZ,0.0,0,0.255,-7.101,1,0.205,135.955,4,https://api.spotify.com/v1/tracks/1IPktlKE1ozrXfM017xpbZ,audio_features,spotify:track:1IPktlKE1ozrXfM017xpbZ,0.56,"['greek drill', 'greek hip hop']"
40,36,41,Baby,Mad Clip,13239,https://open.spotify.com/track/7goj1fS7fV4dvc91RvuoBw,7,37,7goj1fS7fV4dvc91RvuoBw,0.693,0.637,0.287,https://api.spotify.com/v1/audio-analysis/7goj1fS7fV4dvc91RvuoBw,219715,7goj1fS7fV4dvc91RvuoBw,2.15e-06,1,0.206,-9.476,1,0.228,142.168,4,https://api.spotify.com/v1/tracks/7goj1fS7fV4dvc91RvuoBw,audio_features,spotify:track:7goj1fS7fV4dvc91RvuoBw,0.253,"['greek hip hop', 'greek pop', 'greek trap']"
52,37,53,XILIOMETRA,Mad Clip,10895,https://open.spotify.com/track/0Az2D1ByNU09je0ZtzDcHm,7,38,0Az2D1ByNU09je0ZtzDcHm,0.744,0.657,0.247,https://api.spotify.com/v1/audio-analysis/0Az2D1ByNU09je0ZtzDcHm,247200,0Az2D1ByNU09je0ZtzDcHm,0.0,2,0.0942,-6.451,1,0.0592,100.023,4,https://api.spotify.com/v1/tracks/0Az2D1ByNU09je0ZtzDcHm,audio_features,spotify:track:0Az2D1ByNU09je0ZtzDcHm,0.164,"['greek hip hop', 'greek pop', 'greek trap']"
22,38,23,Diamanti,SNIK,20271,https://open.spotify.com/track/6qPU5i85Wh5UBy9MaaGIuJ,6,39,6qPU5i85Wh5UBy9MaaGIuJ,0.62,0.871,0.314,https://api.spotify.com/v1/audio-analysis/6qPU5i85Wh5UBy9MaaGIuJ,131461,6qPU5i85Wh5UBy9MaaGIuJ,2.02e-05,7,0.0966,-3.639,0,0.135,178.014,4,https://api.spotify.com/v1/tracks/6qPU5i85Wh5UBy9MaaGIuJ,audio_features,spotify:track:6qPU5i85Wh5UBy9MaaGIuJ,0.7,"['greek hip hop', 'greek trap']"
4,39,5,Kokaina,TOQUEL,29782,https://open.spotify.com/track/0mBpzm8OfmBouihZ54biML,5,40,0mBpzm8OfmBouihZ54biML,0.536,0.675,0.342,https://api.spotify.com/v1/audio-analysis/0mBpzm8OfmBouihZ54biML,150918,0mBpzm8OfmBouihZ54biML,3.19e-05,3,0.117,-7.747,0,0.347,92.94,4,https://api.spotify.com/v1/tracks/0mBpzm8OfmBouihZ54biML,audio_features,spotify:track:0mBpzm8OfmBouihZ54biML,0.856,"['greek hip hop', 'greek trap']"
9,40,10,Dokimase Ton,Saske,28057,https://open.spotify.com/track/2Jr5Z8VTNa3bPAlbBk6n6k,5,41,2Jr5Z8VTNa3bPAlbBk6n6k,0.618,0.687,0.182,https://api.spotify.com/v1/audio-analysis/2Jr5Z8VTNa3bPAlbBk6n6k,173333,2Jr5Z8VTNa3bPAlbBk6n6k,0.000958,6,0.12,-7.616,1,0.348,120.058,5,https://api.spotify.com/v1/tracks/2Jr5Z8VTNa3bPAlbBk6n6k,audio_features,spotify:track:2Jr5Z8VTNa3bPAlbBk6n6k,0.66,"['greek hip hop', 'greek pop', 'greek trap']"
30,41,31,Rollie,TOQUEL,16928,https://open.spotify.com/track/1rL4mn6pBrQsLeQLf4mnEX,5,42,1rL4mn6pBrQsLeQLf4mnEX,0.941,0.576,0.0307,https://api.spotify.com/v1/audio-analysis/1rL4mn6pBrQsLeQLf4mnEX,184286,1rL4mn6pBrQsLeQLf4mnEX,1.9e-06,10,0.115,-7.329,1,0.347,112.003,5,https://api.spotify.com/v1/tracks/1rL4mn6pBrQsLeQLf4mnEX,audio_features,spotify:track:1rL4mn6pBrQsLeQLf4mnEX,0.424,"['greek hip hop', 'greek trap']"
2,42,3,Anthem,Immune,32219,https://open.spotify.com/track/5sCiSMu4nWKgKQlHVyEaQq,4,43,5sCiSMu4nWKgKQlHVyEaQq,0.704,0.567,0.22,https://api.spotify.com/v1/audio-analysis/5sCiSMu4nWKgKQlHVyEaQq,213438,5sCiSMu4nWKgKQlHVyEaQq,0.0,6,0.0867,-10.133,0,0.225,144.183,4,https://api.spotify.com/v1/tracks/5sCiSMu4nWKgKQlHVyEaQq,audio_features,spotify:track:5sCiSMu4nWKgKQlHVyEaQq,0.5,['greek drill']
7,43,8,COCO,Trannos,29280,https://open.spotify.com/track/6yOg1Tt1ELOWseyPg2vEos,3,44,6yOg1Tt1ELOWseyPg2vEos,0.931,0.638,0.0558,https://api.spotify.com/v1/audio-analysis/6yOg1Tt1ELOWseyPg2vEos,144500,6yOg1Tt1ELOWseyPg2vEos,0.0,7,0.106,-7.291,1,0.221,120.054,4,https://api.spotify.com/v1/tracks/6yOg1Tt1ELOWseyPg2vEos,audio_features,spotify:track:6yOg1Tt1ELOWseyPg2vEos,0.797,"['greek drill', 'greek trap']"
10,44,11,XCM (Xapiacocomayro),Bossikan,27269,https://open.spotify.com/track/1n5p8hMkO5RJsePA9NFi9x,3,45,1n5p8hMkO5RJsePA9NFi9x,0.735,0.758,0.115,https://api.spotify.com/v1/audio-analysis/1n5p8hMkO5RJsePA9NFi9x,210843,1n5p8hMkO5RJsePA9NFi9x,0.0,1,0.153,-6.822,1,0.301,139.836,4,https://api.spotify.com/v1/tracks/1n5p8hMkO5RJsePA9NFi9x,audio_features,spotify:track:1n5p8hMkO5RJsePA9NFi9x,0.845,"['greek drill', 'greek trap']"
25,45,26,Full Press,Bossikan,19468,https://open.spotify.com/track/1AJrznrjCng2wX8dy4LGXk,3,46,1AJrznrjCng2wX8dy4LGXk,0.771,0.53,0.391,https://api.spotify.com/v1/audio-analysis/1AJrznrjCng2wX8dy4LGXk,285309,1AJrznrjCng2wX8dy4LGXk,0.0,2,0.115,-11.731,1,0.526,143.115,4,https://api.spotify.com/v1/tracks/1AJrznrjCng2wX8dy4LGXk,audio_features,spotify:track:1AJrznrjCng2wX8dy4LGXk,0.501,"['greek drill', 'greek trap']"
36,46,37,Levitating (feat. DaBaby),Dua Lipa,14563,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,3,47,5nujrmhLynf4yMoMtj8AQF,0.702,0.825,0.00883,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,5nujrmhLynf4yMoMtj8AQF,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,audio_features,spotify:track:5nujrmhLynf4yMoMtj8AQF,0.915,"['dance pop', 'pop', 'uk pop']"
