,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
13,10,14,Blow Up,Light,254641,https://open.spotify.com/track/0h1p5hFcJQCEe0ER0wU0dv,21,11,0h1p5hFcJQCEe0ER0wU0dv,0.489,0.729,0.19,https://api.spotify.com/v1/audio-analysis/0h1p5hFcJQCEe0ER0wU0dv,172625,0h1p5hFcJQCEe0ER0wU0dv,0.0,7,0.11,-5.753,0,0.452,74.567,3,https://api.spotify.com/v1/tracks/0h1p5hFcJQCEe0ER0wU0dv,audio_features,spotify:track:0h1p5hFcJQCEe0ER0wU0dv,0.214,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
14,11,15,Eksw,Light,236314,https://open.spotify.com/track/4IGxuQOJbbKGq597JunGDQ,21,12,4IGxuQOJbbKGq597JunGDQ,0.777,0.504,0.526,https://api.spotify.com/v1/audio-analysis/4IGxuQOJbbKGq597JunGDQ,267000,4IGxuQOJbbKGq597JunGDQ,0.0,3,0.144,-7.644,0,0.34,114.046,4,https://api.spotify.com/v1/tracks/4IGxuQOJbbKGq597JunGDQ,audio_features,spotify:track:4IGxuQOJbbKGq597JunGDQ,0.576,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
25,12,26,Anexartita,Light,154640,https://open.spotify.com/track/61G0ze9vR455Cdze3XSWqT,21,13,61G0ze9vR455Cdze3XSWqT,0.541,0.739,0.382,https://api.spotify.com/v1/audio-analysis/61G0ze9vR455Cdze3XSWqT,211059,61G0ze9vR455Cdze3XSWqT,0.0,7,0.15,-9.02,1,0.414,77.715,4,https://api.spotify.com/v1/tracks/61G0ze9vR455Cdze3XSWqT,audio_features,spotify:track:61G0ze9vR455Cdze3XSWqT,0.651,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
33,13,34,Voodoo,Light,107986,https://open.spotify.com/track/6tGl1mj5CyoB1hUtOKyhkQ,21,14,6tGl1mj5CyoB1hUtOKyhkQ,0.665,0.628,0.0717,https://api.spotify.com/v1/audio-analysis/6tGl1mj5CyoB1hUtOKyhkQ,190941,6tGl1mj5CyoB1hUtOKyhkQ,0.0,11,0.0469,-6.832,0,0.271,84.656,4,https://api.spotify.com/v1/tracks/6tGl1mj5CyoB1hUtOKyhkQ,audio_features,spotify:track:6tGl1mj5CyoB1hUtOKyhkQ,0.275,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
38,14,39,Gymni,Light,100065,https://open.spotify.com/track/0Vo6x7xCIqQlnm2XbLZ6mF,21,15,0Vo6x7xCIqQlnm2XbLZ6mF,0.811,0.621,0.225,https://api.spotify.com/v1/audio-analysis/0Vo6x7xCIqQlnm2XbLZ6mF,173100,0Vo6x7xCIqQlnm2XbLZ6mF,0.0,6,0.148,-9.004,0,0.248,100.059,4,https://api.spotify.com/v1/tracks/0Vo6x7xCIqQlnm2XbLZ6mF,audio_features,spotify:track:0Vo6x7xCIqQlnm2XbLZ6mF,0.687,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
8,15,9,NASA,Rack,313677,https://open.spotify.com/track/1dBqiQ1TU3MpgnR84gi1BQ,13,16,1dBqiQ1TU3MpgnR84gi1BQ,0.774,0.735,0.297,https://api.spotify.com/v1/audio-analysis/1dBqiQ1TU3MpgnR84gi1BQ,196271,1dBqiQ1TU3MpgnR84gi1BQ,0.00219,11,0.0853,-7.302,0,0.0674,117.989,4,https://api.spotify.com/v1/tracks/1dBqiQ1TU3MpgnR84gi1BQ,audio_features,spotify:track:1dBqiQ1TU3MpgnR84gi1BQ,0.4,"['country rap', 'redneck']"
17,16,18,Kathikon,Rack,200535,https://open.spotify.com/track/5tQrjxSC13DsAxFQ6aMUhV,13,17,5tQrjxSC13DsAxFQ6aMUhV,0.72,0.681,0.198,https://api.spotify.com/v1/audio-analysis/5tQrjxSC13DsAxFQ6aMUhV,99255,5tQrjxSC13DsAxFQ6aMUhV,0.0128,10,0.221,-8.962,0,0.223,94.04,4,https://api.spotify.com/v1/tracks/5tQrjxSC13DsAxFQ6aMUhV,audio_features,spotify:track:5tQrjxSC13DsAxFQ6aMUhV,0.529,"['country rap', 'redneck']"
18,17,19,Prestige,Rack,192632,https://open.spotify.com/track/4gFO7c2q8Iku8bjylseQzT,13,18,4gFO7c2q8Iku8bjylseQzT,0.765,0.802,0.169,https://api.spotify.com/v1/audio-analysis/4gFO7c2q8Iku8bjylseQzT,178758,4gFO7c2q8Iku8bjylseQzT,0.000448,9,0.225,-7.624,0,0.0509,115.053,4,https://api.spotify.com/v1/tracks/4gFO7c2q8Iku8bjylseQzT,audio_features,spotify:track:4gFO7c2q8Iku8bjylseQzT,0.569,"['country rap', 'redneck']"
21,18,22,Thelei Tattoo,Rack,180396,https://open.spotify.com/track/5H9XGo7LFHgTy0vbnOlwaf,13,19,5H9XGo7LFHgTy0vbnOlwaf,0.697,0.574,0.35,https://api.spotify.com/v1/audio-analysis/5H9XGo7LFHgTy0vbnOlwaf,141214,5H9XGo7LFHgTy0vbnOlwaf,0.0192,3,0.144,-8.472,0,0.136,140.114,4,https://api.spotify.com/v1/tracks/5H9XGo7LFHgTy0vbnOlwaf,audio_features,spotify:track:5H9XGo7LFHgTy0vbnOlwaf,0.413,"['country rap', 'redneck']"
23,19,24,Free Lupo,Rack,165430,https://open.spotify.com/track/5TueXI8JVK0J81hVsXNMIE,13,20,5TueXI8JVK0J81hVsXNMIE,0.68,0.686,0.101,https://api.spotify.com/v1/audio-analysis/5TueXI8JVK0J81hVsXNMIE,211538,5TueXI8JVK0J81hVsXNMIE,2.12e-05,2,0.299,-6.83,1,0.164,156.083,4,https://api.spotify.com/v1/tracks/5TueXI8JVK0J81hVsXNMIE,audio_features,spotify:track:5TueXI8JVK0J81hVsXNMIE,0.221,"['country rap', 'redneck']"
32,20,33,BCC Gang,Rack,110104,https://open.spotify.com/track/15UvmYxbkwDKmRm2Y9TWuU,13,21,15UvmYxbkwDKmRm2Y9TWuU,0.783,0.686,0.122,https://api.spotify.com/v1/audio-analysis/15UvmYxbkwDKmRm2Y9TWuU,176734,15UvmYxbkwDKmRm2Y9TWuU,0.000503,1,0.11,-7.459,1,0.202,84.0,4,https://api.spotify.com/v1/tracks/15UvmYxbkwDKmRm2Y9TWuU,audio_features,spotify:track:15UvmYxbkwDKmRm2Y9TWuU,0.329,"['country rap', 'redneck']"
34,21,35,Davay,Rack,106600,https://open.spotify.com/track/54EXZcuRYIFW75Y5Bxenxt,13,22,54EXZcuRYIFW75Y5Bxenxt,0.634,0.717,0.153,https://api.spotify.com/v1/audio-analysis/54EXZcuRYIFW75Y5Bxenxt,148966,54EXZcuRYIFW75Y5Bxenxt,0.0,11,0.264,-6.795,0,0.211,72.558,4,https://api.spotify.com/v1/tracks/54EXZcuRYIFW75Y5Bxenxt,audio_features,spotify:track:54EXZcuRYIFW75Y5Bxenxt,0.533,"['country rap', 'redneck']"
37,22,38,Lohos,Rack,100358,https://open.spotify.com/track/29b9psRs9YwoybdKWvGjmE,13,23,29b9psRs9YwoybdKWvGjmE,0.562,0.771,0.101,https://api.spotify.com/v1/audio-analysis/29b9psRs9YwoybdKWvGjmE,162000,29b9psRs9YwoybdKWvGjmE,2.06e-06,10,0.272,-7.185,0,0.246,140.55,4,https://api.spotify.com/v1/tracks/29b9psRs9YwoybdKWvGjmE,audio_features,spotify:track:29b9psRs9YwoybdKWvGjmE,0.333,"['country rap', 'redneck']"
10,23,11,ZITTI E BUONI,Måneskin,285682,https://open.spotify.com/track/776AftMmFFAWUIEAb3lHhw,12,24,776AftMmFFAWUIEAb3lHhw,0.625,0.939,0.00138,https://api.spotify.com/v1/audio-analysis/776AftMmFFAWUIEAb3lHhw,194787,776AftMmFFAWUIEAb3lHhw,0.0,4,0.424,-3.115,0,0.0669,102.999,4,https://api.spotify.com/v1/tracks/776AftMmFFAWUIEAb3lHhw,audio_features,spotify:track:776AftMmFFAWUIEAb3lHhw,0.644,"['indie rock italiano', 'italian pop']"
19,24,20,I WANNA BE YOUR SLAVE,Måneskin,182383,https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk,12,25,4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,0.00165,https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk,173347,4pt5fDVTg5GhEvEtlz9dKk,0.0,1,0.178,-4.008,1,0.0387,132.507,4,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,audio_features,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,0.958,"['indie rock italiano', 'italian pop']"
22,25,23,Beggin',Måneskin,169266,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,12,26,3Wrjm47oTz2sjIgck11l5e,0.714,0.8,0.127,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,3Wrjm47oTz2sjIgck11l5e,0.0,11,0.359,-4.808,0,0.0504,134.002,4,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,audio_features,spotify:track:3Wrjm47oTz2sjIgck11l5e,0.589,"['indie rock italiano', 'italian pop']"
12,26,13,Mporei,Mad Clip,278688,https://open.spotify.com/track/7raprblR3NfeuiV72Lz5Il,8,27,7raprblR3NfeuiV72Lz5Il,0.579,0.593,0.135,https://api.spotify.com/v1/audio-analysis/7raprblR3NfeuiV72Lz5Il,211188,7raprblR3NfeuiV72Lz5Il,0.0,0,0.0877,-6.369,0,0.25,100.967,4,https://api.spotify.com/v1/tracks/7raprblR3NfeuiV72Lz5Il,audio_features,spotify:track:7raprblR3NfeuiV72Lz5Il,0.359,"['greek hip hop', 'greek pop', 'greek trap']"
27,27,28,good 4 u,Olivia Rodrigo,138760,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,8,28,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,0.335,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4ZtFanR9U6ndgddUvNcjcG,0.0,9,0.0849,-5.044,1,0.154,166.928,4,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,audio_features,spotify:track:4ZtFanR9U6ndgddUvNcjcG,0.688,['pop']
36,28,37,Baby,Mad Clip,100662,https://open.spotify.com/track/7goj1fS7fV4dvc91RvuoBw,8,29,7goj1fS7fV4dvc91RvuoBw,0.693,0.637,0.287,https://api.spotify.com/v1/audio-analysis/7goj1fS7fV4dvc91RvuoBw,219715,7goj1fS7fV4dvc91RvuoBw,2.15e-06,1,0.206,-9.476,1,0.228,142.168,4,https://api.spotify.com/v1/tracks/7goj1fS7fV4dvc91RvuoBw,audio_features,spotify:track:7goj1fS7fV4dvc91RvuoBw,0.253,"['greek hip hop', 'greek pop', 'greek trap']"
24,29,25,Diamanti,SNIK,158322,https://open.spotify.com/track/6qPU5i85Wh5UBy9MaaGIuJ,7,30,6qPU5i85Wh5UBy9MaaGIuJ,0.62,0.871,0.314,https://api.spotify.com/v1/audio-analysis/6qPU5i85Wh5UBy9MaaGIuJ,131461,6qPU5i85Wh5UBy9MaaGIuJ,2.02e-05,7,0.0966,-3.639,0,0.135,178.014,4,https://api.spotify.com/v1/tracks/6qPU5i85Wh5UBy9MaaGIuJ,audio_features,spotify:track:6qPU5i85Wh5UBy9MaaGIuJ,0.7,"['greek hip hop', 'greek trap']"
16,30,17,Kokaina,TOQUEL,215968,https://open.spotify.com/track/0mBpzm8OfmBouihZ54biML,6,31,0mBpzm8OfmBouihZ54biML,0.536,0.675,0.342,https://api.spotify.com/v1/audio-analysis/0mBpzm8OfmBouihZ54biML,150918,0mBpzm8OfmBouihZ54biML,3.19e-05,3,0.117,-7.747,0,0.347,92.94,4,https://api.spotify.com/v1/tracks/0mBpzm8OfmBouihZ54biML,audio_features,spotify:track:0mBpzm8OfmBouihZ54biML,0.856,"['greek hip hop', 'greek trap']"
26,31,27,Rollie,TOQUEL,146451,https://open.spotify.com/track/1rL4mn6pBrQsLeQLf4mnEX,6,32,1rL4mn6pBrQsLeQLf4mnEX,0.941,0.576,0.0307,https://api.spotify.com/v1/audio-analysis/1rL4mn6pBrQsLeQLf4mnEX,184286,1rL4mn6pBrQsLeQLf4mnEX,1.9e-06,10,0.115,-7.329,1,0.347,112.003,5,https://api.spotify.com/v1/tracks/1rL4mn6pBrQsLeQLf4mnEX,audio_features,spotify:track:1rL4mn6pBrQsLeQLf4mnEX,0.424,"['greek hip hop', 'greek trap']"
20,32,21,Dokimase Ton,Saske,181674,https://open.spotify.com/track/2Jr5Z8VTNa3bPAlbBk6n6k,4,33,2Jr5Z8VTNa3bPAlbBk6n6k,0.618,0.687,0.182,https://api.spotify.com/v1/audio-analysis/2Jr5Z8VTNa3bPAlbBk6n6k,173333,2Jr5Z8VTNa3bPAlbBk6n6k,0.000958,6,0.12,-7.616,1,0.348,120.058,5,https://api.spotify.com/v1/tracks/2Jr5Z8VTNa3bPAlbBk6n6k,audio_features,spotify:track:2Jr5Z8VTNa3bPAlbBk6n6k,0.66,"['greek hip hop', 'greek pop', 'greek trap']"
15,33,16,COCO,Trannos,234095,https://open.spotify.com/track/6yOg1Tt1ELOWseyPg2vEos,3,34,6yOg1Tt1ELOWseyPg2vEos,0.931,0.638,0.0558,https://api.spotify.com/v1/audio-analysis/6yOg1Tt1ELOWseyPg2vEos,144500,6yOg1Tt1ELOWseyPg2vEos,0.0,7,0.106,-7.291,1,0.221,120.054,4,https://api.spotify.com/v1/tracks/6yOg1Tt1ELOWseyPg2vEos,audio_features,spotify:track:6yOg1Tt1ELOWseyPg2vEos,0.797,"['greek drill', 'greek trap']"
57,34,58,City Don't Love Me,Light,65990,https://open.spotify.com/track/7AZ8APzmxt0McQXnEXBq44,21,35,7AZ8APzmxt0McQXnEXBq44,0.822,0.478,0.799,https://api.spotify.com/v1/audio-analysis/7AZ8APzmxt0McQXnEXBq44,224854,7AZ8APzmxt0McQXnEXBq44,2.67e-05,9,0.121,-7.411,0,0.124,103.022,4,https://api.spotify.com/v1/tracks/7AZ8APzmxt0McQXnEXBq44,audio_features,spotify:track:7AZ8APzmxt0McQXnEXBq44,0.449,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
73,35,74,Neymar,Light,54424,https://open.spotify.com/track/2GOnF9OwX7CSCHzinCr3VY,21,36,2GOnF9OwX7CSCHzinCr3VY,0.842,0.694,0.36,https://api.spotify.com/v1/audio-analysis/2GOnF9OwX7CSCHzinCr3VY,211385,2GOnF9OwX7CSCHzinCr3VY,0.0,7,0.279,-6.556,1,0.138,130.039,4,https://api.spotify.com/v1/tracks/2GOnF9OwX7CSCHzinCr3VY,audio_features,spotify:track:2GOnF9OwX7CSCHzinCr3VY,0.407,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
74,36,75,Ligi,Light,54240,https://open.spotify.com/track/4iWDvVZZgRVgVnTtHOkHXp,21,37,4iWDvVZZgRVgVnTtHOkHXp,0.855,0.543,0.0234,https://api.spotify.com/v1/audio-analysis/4iWDvVZZgRVgVnTtHOkHXp,154770,4iWDvVZZgRVgVnTtHOkHXp,0.0,0,0.118,-9.253,0,0.0463,100.946,4,https://api.spotify.com/v1/tracks/4iWDvVZZgRVgVnTtHOkHXp,audio_features,spotify:track:4iWDvVZZgRVgVnTtHOkHXp,0.188,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
29,37,30,Full Press,Bossikan,132948,https://open.spotify.com/track/1AJrznrjCng2wX8dy4LGXk,2,38,1AJrznrjCng2wX8dy4LGXk,0.771,0.53,0.391,https://api.spotify.com/v1/audio-analysis/1AJrznrjCng2wX8dy4LGXk,285309,1AJrznrjCng2wX8dy4LGXk,0.0,2,0.115,-11.731,1,0.526,143.115,4,https://api.spotify.com/v1/tracks/1AJrznrjCng2wX8dy4LGXk,audio_features,spotify:track:1AJrznrjCng2wX8dy4LGXk,0.501,"['greek drill', 'greek trap']"
170,38,171,Oh No,Light,29061,https://open.spotify.com/track/0tWjoH3ZHahEJgfNbOU0zU,21,39,0tWjoH3ZHahEJgfNbOU0zU,0.645,0.443,0.167,https://api.spotify.com/v1/audio-analysis/0tWjoH3ZHahEJgfNbOU0zU,237462,0tWjoH3ZHahEJgfNbOU0zU,0.0,10,0.101,-7.044,1,0.417,129.99,4,https://api.spotify.com/v1/tracks/0tWjoH3ZHahEJgfNbOU0zU,audio_features,spotify:track:0tWjoH3ZHahEJgfNbOU0zU,0.0745,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
172,39,173,Spaceman,Light,28981,https://open.spotify.com/track/0mpeQPj9nUKFLvuOK6XyAz,21,40,0mpeQPj9nUKFLvuOK6XyAz,0.698,0.627,0.0881,https://api.spotify.com/v1/audio-analysis/0mpeQPj9nUKFLvuOK6XyAz,247975,0mpeQPj9nUKFLvuOK6XyAz,0.0,8,0.297,-6.161,0,0.259,158.081,4,https://api.spotify.com/v1/tracks/0mpeQPj9nUKFLvuOK6XyAz,audio_features,spotify:track:0mpeQPj9nUKFLvuOK6XyAz,0.292,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
195,40,196,Slang,Light,25755,https://open.spotify.com/track/0QoBn12Uo7oDv3zzz4QV1v,21,41,0QoBn12Uo7oDv3zzz4QV1v,0.942,0.595,0.0463,https://api.spotify.com/v1/audio-analysis/0QoBn12Uo7oDv3zzz4QV1v,348750,0QoBn12Uo7oDv3zzz4QV1v,0.0,2,0.0746,-5.836,1,0.285,128.023,4,https://api.spotify.com/v1/tracks/0QoBn12Uo7oDv3zzz4QV1v,audio_features,spotify:track:0QoBn12Uo7oDv3zzz4QV1v,0.494,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']"
30,41,31,Amnesia,Sigma,112087,https://open.spotify.com/track/7AeJhLrw5gWEh2p0yQKAGE,2,42,7AeJhLrw5gWEh2p0yQKAGE,0.778,0.534,0.168,https://api.spotify.com/v1/audio-analysis/7AeJhLrw5gWEh2p0yQKAGE,200656,7AeJhLrw5gWEh2p0yQKAGE,1.43e-05,5,0.119,-9.552,0,0.0532,121.996,4,https://api.spotify.com/v1/tracks/7AeJhLrw5gWEh2p0yQKAGE,audio_features,spotify:track:7AeJhLrw5gWEh2p0yQKAGE,0.528,"['dance pop', 'drum and bass', 'edm', 'house', 'liquid funk', 'pop dance', 'tropical house', 'uk dance']"
35,42,36,Diamantia,Sin Laurent,103123,https://open.spotify.com/track/3dQasgX8yPD2OxGsEyvBWs,2,43,3dQasgX8yPD2OxGsEyvBWs,0.479,0.714,0.439,https://api.spotify.com/v1/audio-analysis/3dQasgX8yPD2OxGsEyvBWs,187428,3dQasgX8yPD2OxGsEyvBWs,1.29e-06,0,0.0619,-7.045,0,0.385,169.9,4,https://api.spotify.com/v1/tracks/3dQasgX8yPD2OxGsEyvBWs,audio_features,spotify:track:3dQasgX8yPD2OxGsEyvBWs,0.629,['greek pop']
40,43,41,Alitheies,Rack,93453,https://open.spotify.com/track/71ZdZWRRHloiqNP3SjvuuR,13,44,71ZdZWRRHloiqNP3SjvuuR,0.459,0.885,0.271,https://api.spotify.com/v1/audio-analysis/71ZdZWRRHloiqNP3SjvuuR,197394,71ZdZWRRHloiqNP3SjvuuR,4.15e-06,5,0.329,-6.809,0,0.484,140.574,4,https://api.spotify.com/v1/tracks/71ZdZWRRHloiqNP3SjvuuR,audio_features,spotify:track:71ZdZWRRHloiqNP3SjvuuR,0.532,"['country rap', 'redneck']"
41,44,42,Mana Signomi,Rack,92975,https://open.spotify.com/track/443zjmQbb2w0s0hg6WnQUj,13,45,443zjmQbb2w0s0hg6WnQUj,0.558,0.665,0.33,https://api.spotify.com/v1/audio-analysis/443zjmQbb2w0s0hg6WnQUj,134831,443zjmQbb2w0s0hg6WnQUj,0.1,7,0.119,-8.554,0,0.186,88.892,4,https://api.spotify.com/v1/tracks/443zjmQbb2w0s0hg6WnQUj,audio_features,spotify:track:443zjmQbb2w0s0hg6WnQUj,0.27,"['country rap', 'redneck']"
43,45,44,Hroma,Rack,85373,https://open.spotify.com/track/74dlWhbyR61UafvcXIrOZr,13,46,74dlWhbyR61UafvcXIrOZr,0.672,0.752,0.281,https://api.spotify.com/v1/audio-analysis/74dlWhbyR61UafvcXIrOZr,178071,74dlWhbyR61UafvcXIrOZr,0.0,4,0.296,-7.086,0,0.202,140.16,4,https://api.spotify.com/v1/tracks/74dlWhbyR61UafvcXIrOZr,audio_features,spotify:track:74dlWhbyR61UafvcXIrOZr,0.442,"['country rap', 'redneck']"
62,46,63,Barcode,Rack,61416,https://open.spotify.com/track/42mmyfhNOjoLBdAYirszzB,13,47,42mmyfhNOjoLBdAYirszzB,0.531,0.795,0.0417,https://api.spotify.com/v1/audio-analysis/42mmyfhNOjoLBdAYirszzB,153231,42mmyfhNOjoLBdAYirszzB,8.98e-05,4,0.457,-7.586,0,0.319,89.911,3,https://api.spotify.com/v1/tracks/42mmyfhNOjoLBdAYirszzB,audio_features,spotify:track:42mmyfhNOjoLBdAYirszzB,0.483,"['country rap', 'redneck']"
